"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   
          0,           0,         838,      -9.386800606,      -6.552288912,      -6.432876152,      -6.421069358,      -3.911674395
          0,           0,         839,      -9.391587559,      -6.571048088,      -6.442761558,      -6.431463388,       -3.91678739
          0,           0,         840,      -9.394333207,      -6.586503265,      -6.451766503,      -6.441258588,      -3.919609887
          0,           0,         841,      -9.395334838,      -6.597888742,      -6.459790701,       -6.45030881,      -3.920453003
          0,           0,         842,      -9.394993401,       -6.60481951,      -6.466795296,      -6.458516334,       -3.91975292
          0,           0,         843,      -9.393767592,      -6.607380047,      -6.472805859,      -6.465837845,      -3.918016369
          0,           0,         844,      -9.392127561,      -6.606099965,      -6.477911065,      -6.472287769,      -3.915765303
          0,           0,         845,      -9.390522252,      -6.601829643,      -6.482255664,      -6.477936708,      -3.913497097
          0,           0,         846,      -9.389353482,      -6.595567108,      -6.486025733,      -6.482902448,      -3.911654537
          0,           0,         847,      -9.388963853,      -6.588300375,      -6.489430485,      -6.487336707,      -3.910612503
          0,           0,         848,      -9.389635407,       -6.58090518,       -6.49268518,      -6.491411192,      -3.910677587
          0,           0,         849,      -9.391596112,      -6.574101796,      -6.495997595,      -6.495304921,       -3.91209539
          0,           0,         850,      -9.395021173,      -6.568452727,      -6.499557451,      -6.499192755,      -3.915054084
          0,           0,         851,      -9.400041471,      -6.564381488,      -6.503530251,      -6.503237189,      -3.919694005
          0,           0,         852,      -9.406745635,      -6.562198769,      -6.508053445,      -6.507582174,      -3.926111388
          0,           0,         853,      -9.415183587,      -6.562127515,      -6.513234971,      -6.512349406,      -3.934363082
          0,           0,         854,      -9.425367432,      -6.564324211,      -6.519152807,      -6.517636311,      -3.944468163
          0,           0,         855,      -9.437264274,      -6.568894546,      -6.525854676,      -6.523514654,      -3.956401576
          0,           0,         856,      -9.450793315,      -6.575903953,      -6.533358284,      -6.530030687,      -3.970091071
          0,           0,         857,      -9.465814854,      -6.585383258,      -6.541651332,       -6.53720529,       -3.98540601
          0,           0,         858,      -9.482116579,       -6.59732922,      -6.550691697,      -6.545034689,      -4.002142245
          0,           0,         859,      -9.499407171,      -6.611700312,      -6.560408667,      -6.553492408,      -4.020013315
          0,           0,         860,      -9.517303915,      -6.628406294,       -6.57070445,      -6.562531194,      -4.038634516
          0,           0,         861,      -9.535335121,      -6.647290848,      -6.581457088,      -6.572085733,      -4.057520207
          0,           0,         862,      -9.552956044,      -6.668106366,      -6.592523939,      -6.582074876,      -4.076094569
          0,           0,         863,      -9.569583785,      -6.690481544,      -6.603744615,      -6.592402058,       -4.09372215
          0,           0,         864,      -9.584656737,      -6.713885633,      -6.614943113,      -6.602952404,      -4.109767591
          0,           0,         865,      -9.597694477,      -6.737598217,       -6.62592917,      -6.613586776,      -4.123662636
          0,           0,         866,      -9.608345287,      -6.760698601,      -6.636502816,      -6.624137663,      -4.134968187
          0,           0,         867,      -9.616411551,      -6.782095265,      -6.646466482,      -6.634414921,      -4.143416876
          0,           0,         868,      -9.621866382,      -6.800618399,      -6.655644289,      -6.644224893,      -4.148944236
          0,           0,         869,      -9.624862278,      -6.815187794,      -6.663901787,      -6.653394457,      -4.151703368
          0,           0,         870,      -9.625725139,      -6.825028158,      -6.671159214,      -6.661789611,      -4.152054696
          0,           0,         871,      -9.624915346,      -6.829853685,      -6.677397244,      -6.669325024,      -4.150517435
          0,           0,         872,      -9.622969202,      -6.829937969,      -6.682659629,      -6.675970873,      -4.147697046
          0,           0,         873,      -9.620440881,      -6.826037553,      -6.687052571,        -6.6817572,       -4.14421537
          0,           0,         874,      -9.617848132,      -6.819206449,      -6.690735316,      -6.686770688,      -4.140648383
          0,           0,         875,      -9.615640141,      -6.810583165,      -6.693904188,      -6.691143008,      -4.137490974
          0,           0,         876,      -9.614182968,      -6.801225334,      -6.696773462,      -6.695036198,      -4.135142439
          0,           0,         877,      -9.613767421,      -6.792023157,      -6.699559628,      -6.698628682,      -4.133916034
          0,           0,         878,      -9.614618481,      -6.783676681,      -6.702468483,      -6.702102382,       -4.13405077
          0,           0,         879,      -9.616904405,      -6.776711268,       -6.70568592,      -6.705632495,      -4.135722846
          0,           0,         880,      -9.620741667,      -6.771507382,      -6.709372327,      -6.709379529,      -4.139053304
          0,           0,         881,      -9.626204492,      -6.768333487,       -6.71366021,      -6.713484517,      -4.144119011
          0,           0,         882,      -9.633326065,      -6.767374024,      -6.718652949,      -6.718065803,        -4.1509557
          0,           0,         883,      -9.642100019,      -6.768751666,      -6.724425014,       -6.72321776,      -4.159560212
          0,           0,         884,      -9.652476328,      -6.772542981,      -6.731022161,      -6.729009962,      -4.169887003
          0,           0,         885,      -9.664357334,      -6.778788452,      -6.738462043,      -6.735487743,      -4.181844539
          0,           0,         886,      -9.677588075,      -6.787497342,      -6.746734263,      -6.742672374,      -4.195284708
          0,           0,         887,      -9.691947528,      -6.798647782,      -6.755800708,      -6.750562066,      -4.209993231
          0,           0,         888,      -9.707139755,       -6.81218232,      -6.765596123,      -6.759132902,      -4.225678666
          0,           0,         889,      -9.722790813,      -6.827997935,      -6.776029126,      -6.768340534,      -4.241965938
          0,           0,         890,      -9.738455751,       -6.84593084,       -6.78698396,       -6.77812178,      -4.258399369
          0,           0,         891,       -9.75364188,      -6.865735112,      -6.798322702,      -6.788396241,      -4.274461055
          0,           0,         892,       -9.76784664,      -6.887056578,      -6.809887574,      -6.799065909,      -4.289605941
          0,           0,         893,      -9.780608401,      -6.909404165,      -6.821502419,      -6.810012395,      -4.303312618
          0,           0,         894,      -9.791552083,      -6.932127064,      -6.832974001,      -6.821091634,      -4.315134937
          0,           0,         895,       -9.80042201,      -6.954407486,      -6.844096697,      -6.832130723,      -4.324745192
          0,           0,         896,      -9.807096861,      -6.975285479,      -6.854664084,      -6.842934179,      -4.331961865
          0,           0,         897,      -9.811602755,      -6.993733034,      -6.864488191,      -6.853301984,      -4.336773515
          0,           0,         898,        -9.8141147,      -7.008786278,      -6.873420335,       -6.86305378,      -4.339344682
          0,           0,         899,      -9.814941678,       -7.01971776,       -6.88136607,      -6.872047914,      -4.340000342
          0,           0,         900,      -9.814493365,      -7.026193773,      -6.888293243,      -6.880192193,      -4.339186666
          0,           0,         901,      -9.813228751,      -7.028351107,      -6.894234024,       -6.88744928,      -4.337410633
          0,           0,         902,      -9.811613228,      -7.026760501,      -6.899283428,      -6.893839753,      -4.335188842
          0,           0,         903,      -9.810089133,      -7.022294317,      -6.903591263,      -6.899439928,      -4.333010921
          0,           0,         904,       -9.80905133,      -7.015953697,      -6.907347035,      -6.904371845,      -4.331311259
          0,           0,         905,      -9.808832621,      -7.008715416,      -6.910760828,      -6.908789826,      -4.330454216
          0,           0,         906,      -9.809707494,      -7.001437611,      -6.914047463,      -6.912866806,        -4.3307377
          0,           0,         907,      -9.811898856,      -6.994822079,      -6.917413012,      -6.916781806,      -4.332401859
          0,           0,         908,      -9.815574685,      -6.989414471,      -6.921044476,        -6.9207083,      -4.335627388
          0,           0,         909,      -9.820861862,      -6.985624973,      -6.925104187,       -6.92480685,      -4.340550539
          0,           0,         910,      -9.827846585,       -6.98375399,      -6.929726356,       -6.92921912,      -4.347265109
          0,           0,         911,      -9.836572765,       -6.98401699,       -6.93501521,      -6.934063699,      -4.355822176
          0,           0,         912,      -9.847050787,      -6.986564893,      -6.941045318,      -6.939435351,      -4.366239408
          0,           0,         913,      -9.859242654,      -6.991499548,      -6.947860623,      -6.945402528,      -4.378486778
          0,           0,         914,       -9.87306233,      -6.998883237,      -6.955475114,      -6.952008391,      -4.392487259
          0,           0,         915,      -9.888362279,      -7.008743975,      -6.963872559,      -6.959270559,      -4.408102558
          0,           0,         916,      -9.904925113,      -7.021075392,        -6.9730072,      -6.967182513,      -4.425123123
          0,           0,         917,      -9.922448144,      -7.035831919,      -6.982804541,      -6.975714954,      -4.443250968
          0,           0,         918,      -9.940539056,      -7.052917001,      -6.993163446,      -6.984818377,       -4.46209083
          0,           0,         919,      -9.958714983,      -7.072165089,      -7.003959145,      -6.994425497,      -4.481143922
          0,           0,         920,      -9.976421821,      -7.093314359,      -7.015046689,      -7.004453676,      -4.499822575
          0,           0,         921,      -9.993071296,      -7.115972966,      -7.026264004,      -7.014804798,       -4.51748247
          0,           0,         922,      -10.00809988,      -7.139582614,      -7.037433444,      -7.025361865,      -4.533483587
          0,           0,         923,      -10.02103249,      -7.163388743,      -7.048363732,      -7.035982895,       -4.54726038
          0,           0,         924,      -10.03152712,      -7.186433631,      -7.058855053,       -7.04649744,      -4.558383534
          0,           0,         925,      -10.03940007,      -7.207593195,      -7.068712004,      -7.056714031,      -4.566601146
          0,           0,         926,      -10.04464104,      -7.225681252,      -7.077763665,      -7.066440704,      -4.571869691
          0,           0,         927,      -10.04742506,      -7.239631729,      -7.085882594,      -7.075508681,      -4.574369167
          0,           0,         928,      -10.04809777,      -7.248719303,      -7.092996852,      -7.083789733,      -4.574484811
          0,           0,         929,      -10.04713556,      -7.252736343,        -7.0990949,       -7.09120493,      -4.572755576
          0,           0,         930,       -10.0450851,      -7.252042314,      -7.104228693,      -7.097731632,      -4.569798953
          0,           0,         931,      -10.04250237,      -7.247465101,      -7.108511608,      -7.103407238,      -4.566239245
          0,           0,         932,      -10.03989747,      -7.240100442,      -7.112108085,      -7.108324409,       -4.56264426
          0,           0,         933,      -10.03771541,      -7.231098104,      -7.115218092,      -7.112619866,      -4.559503616
          0,           0,         934,      -10.03631293,      -7.221505482,      -7.118056741,      -7.116458318,      -4.557205825
          0,           0,         935,      -10.03597846,      -7.212191091,      -7.120840241,      -7.120020072,      -4.556060696
          0,           0,         936,      -10.03692576,      -7.203830642,      -7.123771803,      -7.123486344,      -4.556295331
          0,           0,         937,       -10.0393186,      -7.196926539,      -7.127034499,      -7.127031192,      -4.558080171
          0,           0,         938,      -10.04326814,      -7.191840005,      -7.130785439,      -7.130813006,      -4.561530634
          0,           0,         939,      -10.04884089,      -7.188823445,      -7.135153201,      -7.134970029,       -4.56671544
          0,           0,         940,      -10.05606504,      -7.188049178,      -7.140237703,      -7.139617631,      -4.573664992
          0,           0,         941,      -10.06492905,      -7.189630204,      -7.146109948,      -7.144847336,      -4.582371057
          0,           0,         942,      -10.07537466,      -7.193635256,      -7.152812104,      -7.150725596,      -4.592779739
          0,           0,         943,      -10.08729917,      -7.200098086,      -7.160358738,      -7.157295003,      -4.604794456
          0,           0,         944,      -10.10053863,      -7.209022583,       -7.16873617,       -7.16457406,      -4.618257551
          0,           0,         945,      -10.11486068,      -7.220380561,      -7.177903169,      -7.172557946,      -4.632943387
          0,           0,         946,      -10.12996278,      -7.234108147,      -7.187791694,      -7.181220598,      -4.648552881
          0,           0,         947,      -10.14546278,      -7.250094781,      -7.198307714,      -7.190515311,      -4.664701861
          0,           0,         948,       -10.1609113,      -7.268167248,      -7.209332663,      -7.200376765,      -4.680928043
          0,           0,         949,      -10.17581603,       -7.28806823,      -7.220726353,      -7.210722209,      -4.696712249
          0,           0,         950,       -10.1896854,      -7.309430296,      -7.232328809,       -7.22145129,      -4.711518378
          0,           0,         951,      -10.20207131,      -7.331748088,      -7.243961479,      -7.232442418,      -4.724837761
          0,           0,         952,      -10.21262288,      -7.354356833,      -7.255429295,      -7.243548119,      -4.736248012
          0,           0,         953,      -10.22110165,      -7.376429192,       -7.26652519,      -7.254591843,      -4.745441423
          0,           0,         954,      -10.22740853,      -7.397003679,      -7.277043259,      -7.265376402,      -4.752261667
          0,           0,         955,      -10.23159246,      -7.415065024,      -7.286798926,      -7.275702837,      -4.756723582
          0,           0,         956,      -10.23384357,      -7.429678664,      -7.295648404,      -7.285394159,      -4.759010286
          0,           0,         957,      -10.23448758,      -7.440162174,      -7.303504246,      -7.294314455,      -4.759465755
          0,           0,         958,      -10.23393468,      -7.446232639,      -7.310341402,      -7.302377319,       -4.75853795
          0,           0,         959,      -10.23264276,      -7.448071433,       -7.31619919,      -7.309552588,      -4.756732784
          0,           0,         960,      -10.23106872,      -7.446277589,      -7.321179462,      -7.315867189,      -4.754556784
          0,           0,         961,       -10.2296514,      -7.441731963,       -7.32543791,      -7.321403748,      -4.752494977
          0,           0,         962,       -10.2287686,      -7.435427229,      -7.329166627,      -7.326288212,      -4.750963477
          0,           0,         963,      -10.22874662,      -7.428321423,      -7.332577278,      -7.330677591,      -4.750318597
          0,           0,         964,      -10.22985045,      -7.421251196,       -7.33588411,      -7.334745876,      -4.750847996
          0,           0,         965,      -10.23229201,      -7.414898289,      -7.339291053,      -7.338671153,      -4.752780192
          0,           0,         966,      -10.23624124,      -7.409792277,      -7.342983397,      -7.342626652,      -4.756297394
          0,           0,         967,      -10.24181723,      -7.406330791,      -7.347119697,      -7.346770232,      -4.761528063
          0,           0,         968,      -10.24909652,      -7.404804918,      -7.351830306,      -7.351240568,      -4.768556753
          0,           0,         969,      -10.25812488,      -7.405423756,      -7.357216425,      -7.356153879,        -4.7774364
          0,           0,         970,      -10.26890041,      -7.408333976,      -7.363347868,      -7.361600776,      -4.788172824
          0,           0,         971,      -10.28138433,      -7.413633856,        -7.3702652,      -7.367647132,      -4.800735104
          0,           0,         972,      -10.29548436,       -7.42138357,      -7.377978467,      -7.374332476,      -4.815040546
          0,           0,         973,      -10.31104294,      -7.431608177,      -7.386467035,       -7.38167092,      -4.830940465
          0,           0,         974,      -10.32783603,      -7.444298276,      -7.395681268,      -7.389653039,      -4.848219424
          0,           0,         975,      -10.34554926,      -7.459403467,      -7.405542416,      -7.398246554,      -4.866566103
          0,           0,         976,      -10.36377856,      -7.476820931,      -7.415945972,      -7.407399137,      -4.885572177
          0,           0,         977,       -10.3820286,      -7.496374739,      -7.426763627,      -7.417041379,      -4.904725086
          0,           0,         978,        -10.399739,      -7.517788612,      -7.437848308,      -7.427088696,      -4.923426295
          0,           0,         979,      -10.41631603,      -7.540650456,      -7.449035498,      -7.437440983,      -4.941023326
          0,           0,         980,      -10.43120159,      -7.564375458,      -7.460145839,      -7.447978741,      -4.956878153
          0,           0,         981,      -10.44393034,       -7.58817937,      -7.470986867,      -7.458556593,      -4.970432606
          0,           0,         982,      -10.45417476,      -7.611073749,      -7.481358878,      -7.469001184,      -4.981272317
          0,           0,         983,      -10.46176825,      -7.631912703,      -7.491069191,      -7.479119915,       -4.98916606
          0,           0,         984,      -10.46672521,      -7.649508271,      -7.499952796,      -7.488723209,      -4.994099341
          0,           0,         985,      -10.46923974,      -7.662821462,      -7.507889745,      -7.497647215,      -4.996277521
          0,           0,         986,      -10.46967872,      -7.671186073,      -7.514816751,      -7.505770341,      -4.996112044
          0,           0,         987,      -10.46853055,      -7.674472708,      -7.520731039,      -7.513021175,      -4.994156408
          0,           0,         988,      -10.46635102,      -7.673118144,       -7.52569386,      -7.519385019,      -4.991038931
          0,           0,         989,      -10.46369216,      -7.668005167,      -7.529826024,      -7.524907591,      -4.987380462
          0,           0,         990,      -10.46107032,      -7.660256294,      -7.533299298,      -7.529689408,      -4.983753189
          0,           0,         991,      -10.45891139,       -7.65101938,      -7.536316184,      -7.533871453,       -4.98062647
          0,           0,         992,      -10.45757295,      -7.641324249,      -7.539093619,      -7.537622929,      -4.978389587
          0,           0,         993,      -10.45732594,      -7.632014578,      -7.541846175,       -7.54112389,      -4.977332331
          0,           0,         994,      -10.45837858,      -7.623741854,        -7.5447748,      -7.544555683,      -4.977674941
          0,           0,         995,      -10.46088781,      -7.616986667,       -7.54805955,      -7.548090809,      -4.979581288
          0,           0,         996,      -10.46496426,      -7.612093171,      -7.551853739,      -7.551885791,      -4.983164806
          0,           0,         997,      -10.47066635,      -7.609300702,      -7.556282618,       -7.55607533,      -4.988486698
          0,           0,         998,      -10.47801416,      -7.608771511,      -7.561441622,      -7.560771711,      -4.995568783
          0,           0,         999,      -10.48699211,      -7.610610944,      -7.567398243,      -7.566063455,      -5.004398158
          0,           0,        1000,       -10.4975338,      -7.614881684,      -7.574190666,      -7.572013906,       -5.01491399
          0,           0,        1001,      -10.50952922,      -7.621613045,      -7.581830649,      -7.578662003,      -5.027011142
          0,           0,        1002,      -10.52280874,      -7.630803738,       -7.59030111,      -7.586024266,      -5.040527161
          0,           0,        1003,      -10.53712821,      -7.642421737,      -7.599557423,      -7.594092751,      -5.055223706
          0,           0,        1004,      -10.55217709,      -7.656397085,      -7.609528884,      -7.602839201,      -5.070793983
          0,           0,        1005,      -10.56756636,      -7.672612561,      -7.620118808,      -7.612214907,      -5.086844633
          0,           0,        1006,      -10.58284603,      -7.690886474,       -7.63120705,      -7.622152654,      -5.102912528
          0,           0,        1007,      -10.59752371,      -7.710950428,      -7.642651024,      -7.632568122,      -5.118475569
          0,           0,        1008,      -10.61111255,      -7.732422864,      -7.654288729,      -7.643358337,      -5.133001255
          0,           0,        1009,      -10.62318641,      -7.754782455,      -7.665940039,      -7.654399513,        -5.1460024
          0,           0,        1010,      -10.63340263,      -7.777348293,      -7.677407658,      -7.665539389,      -5.157063835
          0,           0,        1011,      -10.64154732,      -7.799278454,      -7.688483423,       -7.67659906,      -5.165904829
          0,           0,        1012,      -10.64754701,      -7.819605158,      -7.698963147,      -7.687379063,      -5.172397775
          0,           0,        1013,      -10.65145893,      -7.837320561,      -7.708664848,      -7.697681284,      -5.176568139
          0,           0,        1014,      -10.65350004,      -7.851515042,      -7.717450064,      -7.707332899,      -5.178628472
          0,           0,        1015,      -10.65399457,      -7.861547041,      -7.725236798,      -7.716201745,      -5.178924234
          0,           0,        1016,      -10.65336555,      -7.867185759,      -7.732006947,      -7.724208037,      -5.177916277
          0,           0,        1017,      -10.65206554,        -7.8686599,      -7.737806472,      -7.731326759,      -5.176104886
          0,           0,        1018,      -10.65055395,      -7.866603395,      -7.742743975,      -7.737591742,      -5.173998172
          0,           0,        1019,      -10.64924939,      -7.861912007,      -7.746978012,      -7.743090191,       -5.17206061
          0,           0,        1020,       -10.6485175,      -7.855574428,      -7.750703828,      -7.747950921,      -5.170693933
          0,           0,        1021,      -10.64869122,      -7.848535628,      -7.754135141,      -7.752334605,      -5.170260823
          0,           0,        1022,      -10.65002406,      -7.841614493,       -7.75748445,      -7.756416192,      -5.171035947
          0,           0,        1023,      -10.65272371,      -7.835474261,      -7.760954298,      -7.760372488,      -5.173243151
          0,           0,        1024,      -10.65694352,      -7.830627263,      -7.764726122,      -7.764375155,      -5.177049888
          0,           0,        1025,      -10.66280221,      -7.827459904,       -7.76895556,      -7.768580036,      -5.182581976
          0,           0,        1026,      -10.67037185,      -7.826252907,      -7.773769934,      -7.773123055,      -5.189920066
          0,           0,        1027,      -10.67969546,      -7.827208642,      -7.779266359,       -7.77811798,      -5.199115206
          0,           0,        1028,      -10.69077444,      -7.830468755,      -7.785512186,      -7.783652625,      -5.210176077
          0,           0,        1029,      -10.70355466,      -7.836128289,      -7.792542787,      -7.789789092,      -5.223056905
          0,           0,        1030,       -10.7179378,      -7.844243492,      -7.800364978,      -7.796563357,      -5.237669578
          0,           0,        1031,      -10.73377198,      -7.854836831,      -7.808955007,      -7.803987264,      -5.253871543
          0,           0,        1032,      -10.75081205,      -7.867895034,      -7.818257636,      -7.812048191,      -5.271424601
          0,           0,        1033,      -10.76872567,      -7.883362729,      -7.828190906,      -7.820709868,      -5.290000017
          0,           0,        1034,      -10.78711883,      -7.901130272,      -7.838647204,      -7.829919196,      -5.309197241
          0,           0,        1035,      -10.80547416,      -7.921011045,      -7.849495671,      -7.839603786,      -5.328480069
          0,           0,        1036,      -10.82322806,       -7.94271267,      -7.860585743,      -7.849677902,      -5.347241399
          0,           0,        1037,      -10.83977573,       -7.96580143,      -7.871751542,      -7.860039245,      -5.364817346
          0,           0,        1038,      -10.85456337,      -7.989663054,      -7.882812636,      -7.870565568,      -5.380568999
          0,           0,        1039,      -10.86713462,      -8.013479439,       -7.89357463,      -7.881109178,        -5.3939448
          0,           0,        1040,      -10.87717194,      -8.036229149,      -7.903839148,      -7.891493348,      -5.404540826
          0,           0,        1041,      -10.88452701,      -8.056740186,      -7.913416723,      -7.901525234,      -5.412148719
          0,           0,        1042,      -10.88923531,      -8.073820446,      -7.922146961,      -7.911018101,      -5.416779105
          0,           0,        1043,      -10.89151705,      -8.086460258,      -7.929920017,      -7.919813037,      -5.418669374
          0,           0,        1044,      -10.89174647,      -8.094054618,        -7.9366781,      -7.927795131,      -5.418241857
          0,           0,        1045,      -10.89043522,      -8.096558456,      -7.942429643,      -7.934899609,      -5.416079676
          0,           0,        1046,      -10.88814145,      -8.094487241,       -7.94724223,      -7.941120261,      -5.412812704
          0,           0,        1047,      -10.88542878,       -8.08878506,      -7.951246178,      -7.946510552,      -5.409074493
          0,           0,        1048,      -10.88278348,      -8.080599618,      -7.954616379,      -7.951176141,      -5.405406258
          0,           0,        1049,      -10.88065293,      -8.071078831,      -7.957560715,      -7.955265634,      -5.402298743
          0,           0,        1050,       -10.8793762,      -8.061234846,      -7.960295758,      -7.958948727,      -5.400117144
          0,           0,        1051,      -10.87920629,      -8.051887777,      -7.963034099,      -7.962406132,      -5.399136273
          0,           0,        1052,      -10.88035489,      -8.043662913,      -7.965975078,      -7.965820043,      -5.399577861
          0,           0,        1053,      -10.88296498,      -8.037019133,       -7.96929537,       -7.96936022,       -5.40158913
          0,           0,        1054,      -10.88714806,      -8.032282886,      -7.973145563,      -7.973181094,      -5.405286548
          0,           0,        1055,       -10.8929533,      -8.029679982,      -7.977645839,      -7.977414888,      -5.410719911
          0,           0,        1056,      -10.90039765,      -8.029361622,      -7.982888218,      -7.982170557,      -5.417908141
          0,           0,        1057,      -10.90944548,       -8.03142428,      -7.988936393,      -7.987532557,      -5.426818882
          0,           0,        1058,      -10.92005096,      -8.035924263,      -7.995826176,      -7.993562873,      -5.437409006
          0,           0,        1059,      -10.93207583,      -8.042886105,      -8.003565349,      -8.000296484,      -5.449548311
          0,           0,        1060,       -10.9453387,      -8.052301536,      -8.012132608,       -8.00774693,      -5.463063244
          0,           0,        1061,      -10.95958758,      -8.064134724,      -8.021481508,      -8.015903053,      -5.477703298
          0,           0,        1062,      -10.97451799,      -8.078308424,      -8.031537799,      -8.024736137,      -5.493168725
          0,           0,        1063,      -10.98973321,      -8.094698387,      -8.042203779,      -8.034194746,      -5.509057611
          0,           0,        1064,      -11.00476244,       -8.11311314,      -8.053354789,      -8.044208194,      -5.524883592
          0,           0,        1065,      -11.01913256,      -8.133273367,      -8.064847619,      -8.054691221,      -5.540142906
          0,           0,        1066,      -11.03237409,      -8.154783416,      -8.076517115,      -8.065538968,      -5.554318067
          0,           0,        1067,      -11.04406292,      -8.177109569,       -8.08818209,      -8.076622322,      -5.566923497
          0,           0,        1068,      -11.05387428,      -8.199556788,      -8.099641881,      -8.087786608,      -5.577562381
          0,           0,        1069,      -11.06163468,      -8.221274769,      -8.110688544,      -8.098849001,      -5.585998142
          0,           0,        1070,      -11.06728084,      -8.241297499,      -8.121118167,      -8.109609748,      -5.592113141
          0,           0,        1071,      -11.07089305,       -8.25863145,      -8.130752802,      -8.119872478,      -5.595962447
          0,           0,        1072,      -11.07269882,      -8.272399487,      -8.139459946,      -8.129466756,      -5.597771923
          0,           0,        1073,      -11.07304079,      -8.282006211,      -8.147163279,      -8.138268018,      -5.597905454
          0,           0,        1074,      -11.07234867,       -8.28726865,      -8.153853067,      -8.146201289,      -5.596830007
          0,           0,        1075,      -11.07104659,      -8.288458265,      -8.159579926,       -8.15324691,       -5.59501962
          0,           0,        1076,      -11.06960995,      -8.286232693,      -8.164461759,      -8.159447149,      -5.592996185
          0,           0,        1077,      -11.06843254,      -8.281491473,       -8.16865922,      -8.164893198,      -5.591200076
          0,           0,        1078,      -11.06789104,       -8.27521471,       -8.17237155,       -8.16971907,      -5.590038189
          0,           0,        1079,      -11.06827419,      -8.268329568,      -8.175811623,      -8.174084958,      -5.589832233
          0,           0,        1080,      -11.06986114,      -8.261631838,      -8.179194237,      -8.178168711,      -5.590881291
          0,           0,        1081,      -11.07283223,      -8.255767514,      -8.182716472,      -8.182146178,      -5.593379495
          0,           0,        1082,      -11.07733855,      -8.251232242,       -8.18655839,      -8.186186421,      -5.597493075
          0,           0,        1083,      -11.08349105,      -8.248403999,       -8.19087158,      -8.190443008,      -5.603339235
          0,           0,        1084,      -11.09137393,      -8.247552417,      -8.195781666,      -8.195051531,      -5.611010159
          0,           0,        1085,      -11.10100768,      -8.248876365,      -8.201379782,      -8.200119354,      -5.620537206
          0,           0,        1086,      -11.11239018,      -8.252511423,       -8.20772994,       -8.20573331,      -5.631925765
          0,           0,        1087,      -11.12549136,      -8.258550974,      -8.214866563,      -8.211951534,      -5.645151782
          0,           0,        1088,      -11.14016855,      -8.267048689,      -8.222787754,      -8.218806507,      -5.660085087
          0,           0,        1089,      -11.15629169,      -8.278026083,      -8.231468574,      -8.226307516,      -5.676600709
          0,           0,        1090,       -11.1735848,      -8.291464692,      -8.240849201,      -8.234437162,      -5.694440618
          0,           0,        1091,      -11.19171474,      -8.307304429,      -8.250842432,      -8.243157614,      -5.713261221
          0,           0,        1092,      -11.21026303,      -8.325429763,      -8.261338676,      -8.252412424,      -5.732645652
          0,           0,        1093,      -11.22872523,       -8.34564244,      -8.272203653,      -8.262128331,      -5.752059496
          0,           0,        1094,      -11.24650611,      -8.367633326,      -8.283284064,      -8.272217618,      -5.770868944
          0,           0,        1095,      -11.26301745,      -8.390944007,      -8.294413147,      -8.282576584,      -5.788415632
          0,           0,        1096,      -11.27769853,      -8.414934715,      -8.305409472,      -8.293079132,      -5.804055409
          0,           0,        1097,      -11.29009911,      -8.438747647,       -8.31607475,      -8.303575719,      -5.817238697
          0,           0,        1098,      -11.29991457,      -8.461331028,      -8.326215257,      -8.313885037,      -5.827578437
          0,           0,        1099,       -11.3070244,      -8.481487546,      -8.335643824,      -8.323817117,       -5.83489065
          0,           0,        1100,      -11.31147586,      -8.498027326,      -8.344206203,      -8.333185838,      -5.839208406
          0,           0,        1101,      -11.31351323,      -8.509972619,      -8.351799894,      -8.341839286,      -5.840795604
          0,           0,        1102,      -11.31353384,       -8.51678857,      -8.358377909,      -8.349669129,      -5.840106657
          0,           0,        1103,      -11.31205363,      -8.518513995,      -8.363955536,      -8.356614654,      -5.837730509
          0,           0,        1104,      -11.30965597,      -8.515743869,      -8.368609954,         -8.362682,       -5.83432422
          0,           0,        1105,      -11.30688339,      -8.509475699,       -8.37247694,      -8.367931043,      -5.830499997
          0,           0,        1106,      -11.30424396,      -8.500878301,      -8.375740689,      -8.372475984,      -5.826821349
          0,           0,        1107,      -11.30214637,      -8.491101894,      -8.378606921,      -8.376466587,       -5.82373271
          0,           0,        1108,       -11.3009144,      -8.481135227,      -8.381292885,      -8.380073647,      -5.821592373
          0,           0,        1109,      -11.30083806,      -8.471772013,      -8.384015971,      -8.383485634,      -5.820702814
          0,           0,        1110,      -11.30205957,      -8.463611783,      -8.386965138,      -8.386876083,      -5.821221083
          0,           0,        1111,      -11.30475626,      -8.457094037,      -8.390317272,      -8.390415486,      -5.823321282
          0,           0,        1112,      -11.30905295,      -8.452527877,      -8.394221152,      -8.394262293,      -5.827141981
          0,           0,        1113,      -11.31498393,      -8.450126362,      -8.398791791,      -8.398540061,      -5.832702757
          0,           0,        1114,      -11.32250648,      -8.450031167,      -8.404114452,      -8.403351328,      -5.839977983
          0,           0,        1115,      -11.33164134,      -8.452329409,      -8.410253431,      -8.408782927,      -5.848986511
          0,           0,        1116,      -11.34227364,      -8.457071953,      -8.417235861,      -8.414888674,        -5.8596181
          0,           0,        1117,       -11.3543164,      -8.464275186,      -8.425071495,      -8.421706032,      -5.871788253
          0,           0,        1118,      -11.36757539,      -8.473928723,      -8.433735328,      -8.429244701,      -5.885307498
