"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     
          0,           0,        3444,      -14.06706431,      -13.92745247,       -14.1455034
          0,           0,        3445,      -13.98163233,       -13.8529367,      -14.12212898
          0,           0,        3446,      -14.01242589,      -13.88232276,       -14.1032311
          0,           0,        3447,      -14.00759644,      -13.87935763,      -14.13880886
          0,           0,        3448,       -14.0387194,      -13.89423193,      -14.16332431
          0,           0,        3449,      -14.05747333,      -13.93386978,      -14.13216559
          0,           0,        3450,      -14.01111862,      -13.89326864,      -14.11472312
          0,           0,        3451,       -14.0090316,      -13.88131158,      -14.15965478
          0,           0,        3452,       -14.0815031,      -13.95338189,      -14.14677575
          0,           0,        3453,      -14.06351452,      -13.94238397,      -14.14934515
          0,           0,        3454,      -14.07641383,      -13.92995163,      -14.13755437
          0,           0,        3455,      -14.06291013,      -13.91418503,      -14.15229227
          0,           0,        3456,      -14.04579412,      -13.91865439,      -14.16948758
          0,           0,        3457,      -14.10279033,       -13.9763571,      -14.23483849
          0,           0,        3458,       -14.0663547,      -13.94742416,      -14.17706144
          0,           0,        3459,       -14.1268433,      -14.00600493,      -14.18877307
          0,           0,        3460,      -14.04300124,      -13.92320665,      -14.17798909
          0,           0,        3461,      -14.00765188,      -13.87596178,      -14.12519076
          0,           0,        3462,      -14.06127241,      -13.91747996,       -14.1295417
          0,           0,        3463,      -14.04647497,      -13.91801529,      -14.17438961
          0,           0,        3464,      -14.04670075,      -13.90681833,      -14.17897973
          0,           0,        3465,      -14.09839488,      -13.98266865,      -14.14789914
          0,           0,        3466,      -13.98141276,      -13.85400171,      -14.09377028
          0,           0,        3467,      -14.01611522,      -13.89449826,      -14.10518232
          0,           0,        3468,      -13.97390613,      -13.84592233,      -14.10745668
          0,           0,        3469,      -14.06696894,       -13.9523045,      -14.23124477
          0,           0,        3470,      -14.03515937,      -13.89492898,      -14.16116722
          0,           0,        3471,      -13.98335117,      -13.84980161,      -14.18463801
          0,           0,        3472,      -14.16319706,       -14.0308447,      -14.20491824
          0,           0,        3473,      -14.04652529,        -13.924349,      -14.15013893
          0,           0,        3474,      -14.07232592,      -13.93316113,      -14.15396469
          0,           0,        3475,      -14.11119055,      -13.99302883,      -14.20018631
          0,           0,        3476,      -14.14393343,      -14.02758862,      -14.26518331
          0,           0,        3477,      -14.14682732,      -13.99594851,      -14.18802386
          0,           0,        3478,      -14.05932807,      -13.92203928,      -14.12783208
          0,           0,        3479,      -14.07205435,      -13.95097287,      -14.19337352
          0,           0,        3480,      -14.04809944,      -13.90965339,      -14.09189955
          0,           0,        3481,      -14.08651792,      -13.95695921,      -14.14221132
          0,           0,        3482,      -14.05514353,      -13.93903154,      -14.13213004
          0,           0,        3483,      -14.03395384,      -13.91541812,      -14.13274645
          0,           0,        3484,      -14.07983422,      -13.97766242,      -14.16822915
          0,           0,        3485,      -14.09106249,      -13.95090599,        -14.191452
          0,           0,        3486,      -14.08785509,      -13.96380769,        -14.204885
          0,           0,        3487,       -13.9821305,      -13.85874478,      -14.10283364
          0,           0,        3488,      -14.11003685,      -13.96523057,      -14.20407259
          0,           0,        3489,      -13.98608913,      -13.85827239,      -14.15506596
          0,           0,        3490,      -14.03866615,      -13.91250893,      -14.17755931
          0,           0,        3491,      -14.04755113,       -13.9100736,      -14.19159771
          0,           0,        3492,       -14.0348917,      -13.90718726,       -14.1231354
          0,           0,        3493,      -14.11392789,      -13.98856646,      -14.21897771
          0,           0,        3494,      -13.98047665,      -13.84947171,      -14.08616472
          0,           0,        3495,      -14.06870453,      -13.94680176,      -14.20835912
          0,           0,        3496,        -14.095374,      -13.96355964,      -14.16200886
          0,           0,        3497,      -14.02275217,      -13.89886908,      -14.12733449
          0,           0,        3498,       -13.9663337,      -13.83820031,      -14.18933766
          0,           0,        3499,       -14.0488833,      -13.91989562,      -14.11643894
          0,           0,        3500,      -14.00973502,      -13.89113394,      -14.15803349
          0,           0,        3501,      -14.13618971,      -14.01242284,      -14.18706512
          0,           0,        3502,      -14.07536298,      -13.94516054,       -14.1711225
          0,           0,        3503,      -13.98938438,      -13.87443365,      -14.16684188
          0,           0,        3504,      -14.04352066,      -13.91237163,      -14.12627323
          0,           0,        3505,      -14.08455951,      -13.94502558,      -14.14855601
          0,           0,        3506,      -14.05518146,      -13.93602657,      -14.12325736
          0,           0,        3507,      -13.99617491,      -13.86416682,      -14.08007413
          0,           0,        3508,      -14.04248436,      -13.91854839,      -14.18533185
          0,           0,        3509,      -14.09003052,      -13.97425449,      -14.20783227
          0,           0,        3510,      -14.11790189,      -13.97595003,       -14.1849448
          0,           0,        3511,      -14.05968179,      -13.93369889,      -14.20063729
          0,           0,        3512,      -14.06215142,      -13.92489946,      -14.13481149
          0,           0,        3513,      -13.98039921,      -13.85333684,      -14.16720745
          0,           0,        3514,      -14.05393665,      -13.92756061,       -14.1940659
          0,           0,        3515,      -14.09908843,      -13.97051442,      -14.17657411
          0,           0,        3516,      -14.07459702,      -13.94894071,      -14.23332845
          0,           0,        3517,      -14.08294959,      -13.94980158,      -14.17526365
          0,           0,        3518,      -14.03250873,       -13.9021169,      -14.10816347
          0,           0,        3519,      -14.08235889,      -13.96651812,      -14.14582548
          0,           0,        3520,       -14.0950071,      -13.96673151,      -14.13512365
          0,           0,        3521,      -14.02140226,      -13.90616742,      -14.14777997
          0,           0,        3522,      -14.00932505,      -13.89651889,      -14.14532003
          0,           0,        3523,        -14.096415,      -13.95925676,      -14.17065261
          0,           0,        3524,      -14.00865807,      -13.87556062,      -14.14328842
          0,           0,        3525,      -14.15291574,      -14.01891125,       -14.2024773
          0,           0,        3526,      -14.01983094,      -13.87554855,      -14.05339995
          0,           0,        3527,      -14.04696278,      -13.90875959,      -14.15741273
          0,           0,        3528,      -14.06245137,      -13.93120231,       -14.1889819
          0,           0,        3529,      -14.09428662,      -13.96228056,      -14.21141909
          0,           0,        3530,      -14.00928415,      -13.88161209,      -14.20085775
          0,           0,        3531,      -14.03975816,      -13.92973961,       -14.1165217
          0,           0,        3532,      -14.10662809,      -13.98954812,      -14.20740609
          0,           0,        3533,      -14.06980277,      -13.94381499,      -14.13187684
          0,           0,        3534,      -14.03629563,      -13.90241794,      -14.15328226
          0,           0,        3535,      -14.08085102,      -13.94931333,      -14.13908323
          0,           0,        3536,      -13.97171606,      -13.84186001,        -14.089241
          0,           0,        3537,      -14.06393362,      -13.94888584,      -14.17850454
          0,           0,        3538,      -14.11793997,      -14.00695087,      -14.19400827
          0,           0,        3539,       -14.0419071,      -13.90590888,      -14.10242778
          0,           0,        3540,       -14.0735796,      -13.94155604,      -14.15597187
          0,           0,        3541,      -14.05934076,      -13.93357619,      -14.15248491
          0,           0,        3542,       -14.0647861,       -13.9491034,      -14.12309449
          0,           0,        3543,      -13.95972591,      -13.81877981,      -14.08719188
          0,           0,        3544,      -14.14193213,      -14.04803712,      -14.27765608
          0,           0,        3545,      -14.09672035,      -13.97274239,      -14.12675816
          0,           0,        3546,      -14.03430891,      -13.89244923,      -14.13259709
          0,           0,        3547,      -14.05266661,      -13.91894214,      -14.13585883
          0,           0,        3548,      -13.97952181,       -13.8650523,      -14.18574168
          0,           0,        3549,      -14.09732302,      -13.97080677,      -14.16417532
          0,           0,        3550,       -13.9893957,      -13.86068162,      -14.10962968
          0,           0,        3551,      -14.01820853,      -13.89308062,      -14.10179743
          0,           0,        3552,      -14.08827944,      -13.97224305,      -14.24360454
          0,           0,        3553,      -14.00958976,      -13.87428045,      -14.12438688
          0,           0,        3554,      -14.09216303,      -13.95127621,      -14.17437308
          0,           0,        3555,      -14.03683013,      -13.90883905,      -14.09295627
          0,           0,        3556,      -14.01179584,      -13.89178159,      -14.18056905
          0,           0,        3557,      -14.04891296,      -13.92191807,      -14.17849035
          0,           0,        3558,      -14.06320454,      -13.93221497,      -14.19209425
          0,           0,        3559,      -14.12839177,      -14.03080524,       -14.2380192
          0,           0,        3560,      -14.05210523,      -13.93011662,      -14.15441534
          0,           0,        3561,      -14.04399886,       -13.9060198,       -14.1469067
          0,           0,        3562,      -14.07787296,      -13.94506537,      -14.15896231
          0,           0,        3563,      -14.03854723,      -13.89947615,      -14.18123353
          0,           0,        3564,        -14.048736,      -13.93526621,      -14.11702103
          0,           0,        3565,      -13.97719759,      -13.85662508,       -14.1172485
          0,           0,        3566,      -14.09097618,      -13.95976051,      -14.13361185
          0,           0,        3567,      -14.05487581,      -13.92718771,      -14.15762916
          0,           0,        3568,      -13.98448906,      -13.84043982,      -14.13079039
          0,           0,        3569,      -14.00312287,      -13.85527586,      -14.11447385
          0,           0,        3570,      -14.03597544,      -13.89512033,       -14.1180941
          0,           0,        3571,      -14.02356895,      -13.91570123,      -14.12570867
          0,           0,        3572,      -13.97519437,      -13.85538412,      -14.12917978
          0,           0,        3573,      -14.05247244,      -13.93420943,      -14.12681085
          0,           0,        3574,      -13.96733827,      -13.86647855,      -14.13055684
          0,           0,        3575,      -14.02311459,      -13.90858259,      -14.18255178
          0,           0,        3576,      -14.01893704,      -13.89604033,      -14.09576454
          0,           0,        3577,      -14.02527183,      -13.91082072,      -14.14630693
          0,           0,        3578,      -14.10509345,      -13.97673946,      -14.16947904
          0,           0,        3579,      -14.00972008,      -13.88797864,      -14.11570117
          0,           0,        3580,      -14.06699078,      -13.95746779,        -14.175761
          0,           0,        3581,      -14.08847161,      -13.97527604,      -14.15814838
          0,           0,        3582,      -14.04454267,      -13.91213718,      -14.11939097
          0,           0,        3583,      -14.04399345,      -13.94188451,       -14.1337203
          0,           0,        3584,      -13.98644202,      -13.85799507,      -14.11302524
          0,           0,        3585,      -14.03321748,      -13.89233308,      -14.12664949
          0,           0,        3586,      -14.02427604,      -13.89140604,       -14.1572082
          0,           0,        3587,      -14.00123182,      -13.86845329,      -14.10728274
          0,           0,        3588,      -14.08644859,      -13.95258642,      -14.20662447
          0,           0,        3589,       -14.0135551,      -13.90231958,      -14.12717657
          0,           0,        3590,      -14.04053225,      -13.93424237,      -14.14224852
          0,           0,        3591,       -14.0805787,      -13.94848025,      -14.18202816
          0,           0,        3592,      -14.07925269,      -13.95943349,      -14.19561011
          0,           0,        3593,      -14.07922412,      -13.95284827,      -14.20162119
          0,           0,        3594,       -14.1034178,      -13.96991969,      -14.15309566
          0,           0,        3595,      -14.16637995,      -14.04411911,      -14.23094207
          0,           0,        3596,      -14.04966662,      -13.91437587,      -14.12235473
          0,           0,        3597,      -13.99244006,       -13.8644949,      -14.10425684
          0,           0,        3598,      -14.08019672,      -13.98230118,      -14.19859683
          0,           0,        3599,      -14.03640227,      -13.91388777,      -14.15451639
          0,           0,        3600,      -14.13575982,      -13.99573389,      -14.17073606
          0,           0,        3601,      -14.04762806,      -13.91821193,      -14.15856293
          0,           0,        3602,      -13.99541309,      -13.88211882,      -14.12470248
          0,           0,        3603,      -13.97774947,      -13.86796274,      -14.20214438
          0,           0,        3604,      -14.05826574,       -13.9400433,      -14.23943469
          0,           0,        3605,      -14.00130151,      -13.85638751,       -14.1286402
          0,           0,        3606,      -14.09908049,      -13.97557724,      -14.17375577
          0,           0,        3607,       -14.0780408,      -13.96556841,       -14.1304785
          0,           0,        3608,      -14.02434873,      -13.90647135,      -14.14645007
          0,           0,        3609,      -14.00516553,      -13.87044532,      -14.13857258
          0,           0,        3610,      -13.98265895,      -13.84630755,      -14.07753894
          0,           0,        3611,      -14.01717204,      -13.89575596,      -14.15922804
          0,           0,        3612,       -14.1450046,      -14.01151892,      -14.18233505
          0,           0,        3613,      -14.00055095,      -13.86744063,      -14.14930133
          0,           0,        3614,      -13.96372853,      -13.83740455,       -14.1624187
          0,           0,        3615,      -14.03553062,       -13.9170868,      -14.14197589
          0,           0,        3616,      -14.03848698,      -13.92461687,      -14.16239196
          0,           0,        3617,      -14.04926097,      -13.93529664,      -14.16083813
          0,           0,        3618,      -14.13048109,      -14.03411506,      -14.20235556
          0,           0,        3619,      -14.08157563,      -13.95002431,      -14.14749086
          0,           0,        3620,      -14.02589961,      -13.89114977,      -14.12774297
          0,           0,        3621,      -14.00687576,      -13.87608938,      -14.13027479
          0,           0,        3622,      -14.01705353,      -13.89131616,      -14.14445129
          0,           0,        3623,      -14.14130654,      -14.02364163,       -14.1884183
          0,           0,        3624,      -13.97633779,      -13.86013118,       -14.0845822
          0,           0,        3625,        -13.996856,      -13.87613752,      -14.14945129
          0,           0,        3626,      -14.07009844,      -13.94083634,      -14.17583228
          0,           0,        3627,      -14.01460133,      -13.89152139,      -14.10795273
          0,           0,        3628,      -13.98684935,      -13.86131266,      -14.11474457
          0,           0,        3629,      -14.04993792,      -13.93592704,      -14.14475272
          0,           0,        3630,      -14.06380272,      -13.95431018,      -14.16506893
          0,           0,        3631,      -14.12789997,      -14.01427742,      -14.17714651
          0,           0,        3632,       -14.0576366,      -13.92581744,      -14.10933186
          0,           0,        3633,      -13.99112889,      -13.86315669,      -14.10712432
          0,           0,        3634,      -14.16552219,      -14.06274355,      -14.27872773
          0,           0,        3635,      -14.03545768,      -13.90371954,      -14.16299409
          0,           0,        3636,      -13.99874136,      -13.86182263,      -14.16023821
          0,           0,        3637,      -14.01924003,      -13.89568638,      -14.09584387
          0,           0,        3638,      -14.07849224,      -13.94928782,      -14.16051528
          0,           0,        3639,      -14.13619184,      -14.00288322,      -14.24342808
          0,           0,        3640,      -13.98436765,       -13.8732861,      -14.20845285
          0,           0,        3641,      -13.98582092,      -13.88057871,      -14.13904174
          0,           0,        3642,      -14.04083076,      -13.92017999,      -14.15924571
          0,           0,        3643,      -14.04340587,      -13.93535403,       -14.0752853
          0,           0,        3644,      -14.01190995,      -13.88562125,      -14.13367338
          0,           0,        3645,       -14.0502076,      -13.91579637,      -14.18035211
          0,           0,        3646,      -13.96778458,      -13.82571827,       -14.1306275
          0,           0,        3647,      -14.16639323,      -14.03584265,      -14.26754648
          0,           0,        3648,      -14.03827902,      -13.91490995,      -14.10498235
          0,           0,        3649,      -14.07208107,      -13.96849197,      -14.11802803
          0,           0,        3650,      -14.09714762,      -13.99026603,      -14.21919853
          0,           0,        3651,      -14.03980684,      -13.91561193,       -14.1477881
          0,           0,        3652,      -14.05525465,      -13.91305322,      -14.18286868
          0,           0,        3653,      -14.05107998,      -13.93482551,      -14.16134622
          0,           0,        3654,      -14.01494793,      -13.89435166,       -14.1323542
          0,           0,        3655,      -14.09058583,      -13.98145597,      -14.16218512
          0,           0,        3656,      -14.07240572,      -13.95256626,      -14.19852731
          0,           0,        3657,      -14.04509699,      -13.91157391,      -14.14193162
          0,           0,        3658,      -13.99755969,      -13.86397403,      -14.13178637
          0,           0,        3659,      -14.06044637,      -13.93035046,      -14.12088002
          0,           0,        3660,      -14.07776968,      -13.95151384,      -14.16217176
          0,           0,        3661,      -14.05846998,      -13.91109385,      -14.15774185
          0,           0,        3662,       -14.0517973,      -13.91921176,      -14.12972046
          0,           0,        3663,      -14.06666669,       -13.9370405,      -14.15583014
          0,           0,        3664,      -14.01262418,      -13.88807368,      -14.19636863
          0,           0,        3665,      -14.09030648,      -13.96543699,      -14.14292792
          0,           0,        3666,      -13.97717566,      -13.85724757,      -14.08914392
          0,           0,        3667,      -13.95721929,      -13.84826941,      -14.10708181
          0,           0,        3668,      -14.09126713,      -13.97126931,      -14.18524277
          0,           0,        3669,       -14.1264143,      -13.99692426,      -14.17540902
          0,           0,        3670,      -14.05851187,      -13.94825017,      -14.11089077
          0,           0,        3671,       -14.0015315,      -13.87962121,      -14.15339405
          0,           0,        3672,      -14.01338185,      -13.87133216,      -14.11529025
          0,           0,        3673,      -14.09265472,      -13.96818715,      -14.22283776
          0,           0,        3674,      -14.05607379,      -13.95155168,      -14.12794221
          0,           0,        3675,      -14.02207587,      -13.88978685,      -14.18575931
          0,           0,        3676,      -14.12502395,      -13.96767783,      -14.20621562
          0,           0,        3677,      -14.06893068,      -13.94142204,      -14.15176645
          0,           0,        3678,      -14.04710121,      -13.93180723,      -14.19361402
          0,           0,        3679,      -14.07295773,      -13.95005517,      -14.19666016
          0,           0,        3680,      -14.01559971,      -13.87838985,      -14.13300758
          0,           0,        3681,      -14.11785475,      -13.97053583,      -14.19158777
          0,           0,        3682,        -14.001951,       -13.8482957,      -14.09075009
          0,           0,        3683,       -14.0327455,      -13.89840782,      -14.11499103
          0,           0,        3684,      -13.99171847,      -13.88711248,      -14.13649555
          0,           0,        3685,       -14.1100211,      -14.00630916,      -14.27240607
          0,           0,        3686,      -14.15425791,      -14.03703459,      -14.24223522
          0,           0,        3687,      -14.01722034,      -13.88705232,      -14.13316007
          0,           0,        3688,       -13.9565307,      -13.83137222,       -14.0612268
          0,           0,        3689,      -13.94384237,      -13.81307033,      -14.08268003
          0,           0,        3690,      -13.98007901,      -13.85534968,      -14.10113182
          0,           0,        3691,       -14.0422139,      -13.92051681,      -14.14655863
          0,           0,        3692,      -14.10445541,      -13.95374654,       -14.1833048
          0,           0,        3693,      -14.03024125,      -13.90125169,      -14.17171574
          0,           0,        3694,       -14.0545053,      -13.91946294,      -14.12681031
          0,           0,        3695,      -14.03815424,      -13.91864528,      -14.19786928
          0,           0,        3696,      -14.04481183,      -13.91540763,      -14.13314117
          0,           0,        3697,      -13.97747794,      -13.86564335,      -14.10509909
          0,           0,        3698,      -14.08108308,      -13.94423861,      -14.14414136
          0,           0,        3699,      -13.95638377,        -13.819517,      -14.09117797
          0,           0,        3700,      -14.10467459,      -13.97331766,      -14.18411076
          0,           0,        3701,      -14.09754115,      -13.96678769,      -14.18766608
          0,           0,        3702,      -14.09361931,      -13.95489439,      -14.16143379
          0,           0,        3703,       -14.0013873,      -13.88608821,      -14.13474667
          0,           0,        3704,       -13.9729171,      -13.85182767,      -14.08460123
          0,           0,        3705,      -14.10453311,      -13.96147311,      -14.19066442
          0,           0,        3706,      -14.02486705,      -13.88024076,      -14.11284154
          0,           0,        3707,      -14.03520951,       -13.9055828,      -14.11703337
          0,           0,        3708,       -13.9982696,      -13.88137444,      -14.16301865
          0,           0,        3709,      -14.04890906,      -13.92595052,      -14.18851436
          0,           0,        3710,      -14.05009079,      -13.93721029,      -14.17463244
          0,           0,        3711,      -14.01941507,      -13.89681017,      -14.14796778
          0,           0,        3712,      -14.08642866,      -13.97666101,      -14.21916158
          0,           0,        3713,       -14.0364383,      -13.90029709,      -14.11799513
          0,           0,        3714,      -14.04262899,      -13.92046287,      -14.19923878
          0,           0,        3715,      -14.01859799,      -13.90045947,      -14.13853875
          0,           0,        3716,      -14.03943266,      -13.89686876,      -14.16160671
          0,           0,        3717,      -14.09545801,      -13.96338069,      -14.17410054
          0,           0,        3718,      -14.09572851,      -13.98741583,      -14.13324516
          0,           0,        3719,      -13.99593772,      -13.87884497,      -14.08154472
          0,           0,        3720,      -14.05551172,      -13.92284646,      -14.15522201
          0,           0,        3721,      -14.06386163,      -13.95396376,      -14.20579838
          0,           0,        3722,      -14.06295055,      -13.95898566,      -14.14344879
          0,           0,        3723,      -14.06997712,      -13.93618546,      -14.11074694
          0,           0,        3724,      -14.06499906,      -13.92866698,      -14.14893382
          0,           0,        3725,      -14.09530924,      -13.99355398,      -14.30855127
          0,           0,        3726,      -14.01162081,      -13.90669472,      -14.17721897
          0,           0,        3727,      -14.08901203,       -13.9714023,      -14.18581564
          0,           0,        3728,       -14.0248194,      -13.89651415,      -14.12211154
          0,           0,        3729,      -14.03735625,      -13.91121291,      -14.10384566
          0,           0,        3730,      -14.02828347,      -13.91045387,      -14.11404772
          0,           0,        3731,      -13.96822293,      -13.84049871,      -14.16000521
          0,           0,        3732,        -14.020129,      -13.89009029,      -14.15540416
          0,           0,        3733,      -14.10483702,       -13.9948021,      -14.19063167
          0,           0,        3734,      -14.03375653,      -13.90846493,      -14.12753927
          0,           0,        3735,       -14.0282751,      -13.90787667,      -14.15645779
          0,           0,        3736,      -14.02154568,      -13.90274357,      -14.18763426
          0,           0,        3737,      -14.10836612,      -13.99496766,      -14.16976712
          0,           0,        3738,      -13.90150351,      -13.77958806,      -14.03116772
          0,           0,        3739,      -14.05231671,      -13.90078859,      -14.17118396
          0,           0,        3740,      -14.05114135,      -13.90933158,      -14.17099515
          0,           0,        3741,      -13.97594839,      -13.83282423,      -14.09030903
          0,           0,        3742,      -13.99392622,       -13.8583032,      -14.14624946
          0,           0,        3743,      -14.09211564,      -13.97456257,      -14.21580913
          0,           0,        3744,      -14.08011634,      -13.94454343,      -14.17650559
          0,           0,        3745,      -13.97989943,      -13.84547682,      -14.11103957
          0,           0,        3746,      -14.12447883,      -13.98343305,      -14.16175244
          0,           0,        3747,      -14.08216865,      -13.96843687,      -14.14021616
          0,           0,        3748,      -13.97277979,      -13.84984411,      -14.14541844
          0,           0,        3749,      -14.07667147,      -13.94779965,       -14.1588691
          0,           0,        3750,      -14.01191338,      -13.88341082,      -14.07566362
          0,           0,        3751,      -13.96428082,      -13.83456889,       -14.0862535
          0,           0,        3752,      -14.01077996,      -13.89050751,      -14.10166458
          0,           0,        3753,      -14.02022711,      -13.88453184,      -14.12287073
          0,           0,        3754,      -14.13387497,      -14.00853361,      -14.19820217
          0,           0,        3755,      -13.97788856,      -13.85142275,      -14.16889916
          0,           0,        3756,      -14.12977382,      -13.99599268,      -14.23957581
          0,           0,        3757,      -14.00868498,      -13.87565608,      -14.09201792
          0,           0,        3758,      -14.09667037,      -13.96910665,      -14.14241505
          0,           0,        3759,      -14.05314046,      -13.92599435,      -14.10615132
          0,           0,        3760,      -13.98382513,      -13.84901091,      -14.12707711
          0,           0,        3761,      -13.98790584,      -13.85908403,      -14.17406368
          0,           0,        3762,      -14.04539048,      -13.90542234,      -14.13496147
          0,           0,        3763,      -14.08433752,      -13.95234571,      -14.16304676
          0,           0,        3764,      -14.05987271,      -13.93739059,      -14.16031331
          0,           0,        3765,      -14.06118736,      -13.93161744,      -14.10567646
          0,           0,        3766,      -13.96676708,      -13.83827425,       -14.1089789
          0,           0,        3767,      -14.03834604,      -13.91219564,      -14.12764014
          0,           0,        3768,      -14.09170468,      -13.96366306,      -14.13144444
          0,           0,        3769,      -14.00343542,      -13.86484909,      -14.12400897
          0,           0,        3770,       -14.1202168,      -14.00114602,      -14.17650878
          0,           0,        3771,       -13.9928192,      -13.86973362,      -14.10890149
          0,           0,        3772,      -14.10717431,      -13.97800413,      -14.16246638
          0,           0,        3773,      -14.02212777,       -13.8976083,      -14.11576311
          0,           0,        3774,       -13.9923638,      -13.86776685,      -14.11848062
          0,           0,        3775,      -14.06510617,      -13.93599993,      -14.13516612
          0,           0,        3776,      -14.01055201,      -13.88183402,      -14.07686516
          0,           0,        3777,       -13.9830675,      -13.87691039,      -14.15457659
          0,           0,        3778,      -13.97935759,      -13.86911115,      -14.09862395
          0,           0,        3779,      -14.08984646,      -13.96876972,      -14.18487846
          0,           0,        3780,      -13.99071429,      -13.88779254,       -14.1439704
          0,           0,        3781,      -14.08508825,       -13.9683698,      -14.17494377
          0,           0,        3782,        -14.038202,      -13.90712199,      -14.16208639
          0,           0,        3783,      -14.10341493,      -13.96554207,      -14.15901196
          0,           0,        3784,      -14.08758022,      -13.97296168,      -14.22884529
          0,           0,        3785,      -13.99431135,      -13.86975263,      -14.12159709
          0,           0,        3786,      -14.01507637,      -13.88719207,      -14.16816924
          0,           0,        3787,      -14.06450344,      -13.94034982,      -14.14629056
          0,           0,        3788,      -14.04892259,      -13.91570442,      -14.14033369
          0,           0,        3789,      -14.00736948,      -13.87226916,      -14.14020248
          0,           0,        3790,      -14.10960285,      -13.95308647,      -14.19506307
          0,           0,        3791,      -13.97708612,      -13.82168139,      -14.10302524
          0,           0,        3792,      -14.10053307,      -13.97560352,      -14.18782936
          0,           0,        3793,      -13.96162726,      -13.84149305,      -14.12531021
          0,           0,        3794,      -13.94836615,       -13.8376019,      -14.08185361
          0,           0,        3795,      -14.02685367,      -13.89101044,      -14.15470501
          0,           0,        3796,      -13.95972331,      -13.84552833,      -14.16177804
          0,           0,        3797,      -14.07145803,      -13.94346052,      -14.12252181
          0,           0,        3798,      -14.08271763,      -13.93512853,      -14.16398324
          0,           0,        3799,      -14.01802217,      -13.89375646,      -14.13559876
          0,           0,        3800,      -13.92171307,      -13.78874584,      -14.09485727
          0,           0,        3801,       -13.9823419,      -13.83975081,      -14.10501912
          0,           0,        3802,      -14.02243363,      -13.90399711,      -14.09164225
          0,           0,        3803,      -14.00080429,      -13.88725499,      -14.08229222
          0,           0,        3804,      -14.05085281,      -13.93391379,      -14.14393117
          0,           0,        3805,      -14.06667509,      -13.94249997,      -14.14292465
          0,           0,        3806,      -14.13746223,      -13.99357548,      -14.24278149
          0,           0,        3807,      -14.03866975,      -13.89754952,      -14.17575932
          0,           0,        3808,      -14.07960455,      -13.94542476,      -14.19420887
          0,           0,        3809,      -14.09037433,      -13.96873537,      -14.16053659
          0,           0,        3810,      -14.07954259,      -13.94732886,      -14.16915097
          0,           0,        3811,      -14.10003202,      -13.96064174,      -14.17220445
          0,           0,        3812,      -14.04944849,      -13.93701334,      -14.11830573
          0,           0,        3813,       -13.9604371,      -13.84266201,      -14.10111449
          0,           0,        3814,      -14.06147276,      -13.95262573,      -14.15906162
          0,           0,        3815,       -14.0201512,      -13.87735317,      -14.11701587
          0,           0,        3816,      -14.12367452,      -13.97156924,      -14.20126681
          0,           0,        3817,      -14.02066236,      -13.88857765,      -14.10534553
          0,           0,        3818,      -13.97885724,      -13.86489168,      -14.13801269
          0,           0,        3819,      -14.01587914,      -13.89861641,      -14.13981915
          0,           0,        3820,      -14.05248289,      -13.92743128,      -14.13334241
          0,           0,        3821,      -14.01543271,      -13.87981154,      -14.13772948
          0,           0,        3822,      -14.06884127,      -13.93915944,      -14.14181535
          0,           0,        3823,      -14.04569254,       -13.9300005,      -14.19010414
          0,           0,        3824,      -14.09682929,      -13.96145613,      -14.17641162
          0,           0,        3825,      -13.96428532,      -13.81990873,      -14.05816814
          0,           0,        3826,      -14.03670617,      -13.89970737,       -14.1903893
          0,           0,        3827,      -13.99803776,      -13.88208194,      -14.12100331
          0,           0,        3828,      -14.06895884,      -13.94884832,      -14.18434535
          0,           0,        3829,      -14.06426123,      -13.92966438,      -14.19632372
          0,           0,        3830,      -14.03115394,      -13.88940475,      -14.09586571
          0,           0,        3831,      -14.05229889,      -13.90761401,      -14.15686126
          0,           0,        3832,      -14.07705507,      -13.94683635,      -14.17115725
          0,           0,        3833,      -14.02251148,      -13.89256144,      -14.12959029
          0,           0,        3834,      -14.02301189,        -13.910115,      -14.12101682
          0,           0,        3835,      -14.07704403,      -13.95457653,      -14.18790223
          0,           0,        3836,      -14.05188572,      -13.92856357,      -14.09337436
          0,           0,        3837,      -14.02115755,      -13.89711665,      -14.12781393
          0,           0,        3838,       -14.0748165,      -13.95357969,      -14.22054764
          0,           0,        3839,      -14.06793121,      -13.93601774,      -14.15740506
          0,           0,        3840,      -14.08927432,      -13.95670221,      -14.14846004
          0,           0,        3841,      -14.06877565,      -13.95050768,       -14.1858349
          0,           0,        3842,      -14.05817286,      -13.92896192,      -14.14428688
          0,           0,        3843,      -14.01756037,      -13.88700815,       -14.1375713
          0,           0,        3844,      -14.02226378,      -13.88356877,      -14.10478374
          0,           0,        3845,      -14.04970103,      -13.93585609,      -14.15388982
          0,           0,        3846,      -14.06305662,      -13.95120245,      -14.11743876
          0,           0,        3847,       -13.9548873,      -13.82253195,      -14.14528104
          0,           0,        3848,      -14.00287277,       -13.8783779,      -14.15717441
          0,           0,        3849,      -14.01535967,      -13.88366913,      -14.15370835
          0,           0,        3850,      -14.02761865,      -13.90035913,      -14.11020038
          0,           0,        3851,      -13.99479043,      -13.86507465,      -14.14799747
          0,           0,        3852,      -14.08075585,      -13.95806181,      -14.23445505
          0,           0,        3853,      -14.05232925,       -13.9384059,      -14.18571626
