"Time_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     ,   "relrms[Rho]"  ,  "relrms[RhoU]"  ,  "relrms[RhoV]"  ,  "relrms[RhoE]"  ,   "relrms[nu]"   , "tavg[RefForce]" ,    "tavg[CD]"    ,    "tavg[CL]"    ,    "tavg[CSF]"   ,    "tavg[CMx]"   ,    "tavg[CMy]"   ,    "tavg[CMz]"   ,    "tavg[CFx]"   ,    "tavg[CFy]"   ,    "tavg[CFz]"   ,   "tavg[CEff]"   ,  "tavg[Buffet]"  ,"Cauchy[tavg[CD]]","Cauchy[tavg[CL]]"
        167,           9,      -7.204778089,      -3.772156864,      -4.145653511,      -1.711123864,      -3.025663214,      0.9329898399,      0.1480552949,     -0.5241260859,                 0,                 0,                 0,     -0.1308935274,      0.2020303268,     -0.5057788759,                 0,      -3.540069852,    0.001998709196,     -0.5060547928,     -0.2017010815,     -0.2038523596,     -0.5382962799,      -1.058590967,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        168,           9,      -7.178952495,      -3.776480209,      -4.106510252,      -1.716808403,      -3.090812167,      0.9329898399,      0.1543820125,     -0.5927542052,                 0,                 0,                 0,     -0.1348821907,      0.2154959779,     -0.5733697211,                 0,      -3.839528942,   0.0009236348453,     -0.4394688966,     -0.1678461537,     -0.1773701154,     -0.4893887285,      -1.043207598,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        169,           9,      -7.173672476,      -3.815341261,      -4.093261065,      -1.731713022,      -3.115348603,      0.9329898399,       0.158706538,     -0.6474628329,                 0,                 0,                 0,     -0.1347893314,      0.2255154219,     -0.6273266132,                 0,      -4.079622939,    0.001234451841,     -0.3766362312,     -0.1640349871,     -0.1692996174,     -0.4318187948,     -0.9574641989,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        170,           9,      -7.168133826,      -3.849685952,      -4.081560768,      -1.728677504,      -3.133081293,      0.9329898399,       0.160293278,     -0.6756330138,                 0,                 0,                 0,     -0.1271264806,      0.2300380554,     -0.6551766154,                 0,      -4.214980329,    0.002467686761,     -0.3161514673,     -0.1638742211,     -0.1655744423,     -0.3553806878,     -0.8248911608,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        171,           9,      -7.164206121,       -3.87916897,       -4.06449531,      -1.717319452,      -3.136832139,      0.9329898399,         0.1588074,     -0.6766467928,                 0,                 0,                 0,     -0.1122289513,      0.2286662859,     -0.6563401573,                 0,      -4.260801403,    0.002436265332,     -0.2662006811,      -0.168873256,     -0.1599857167,     -0.2817071337,     -0.6607191481,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        172,           9,      -7.152548737,      -3.898595111,      -4.039948926,      -1.698535099,      -3.136954554,      0.9329898399,      0.1547006157,     -0.6577918989,                 0,                 0,                 0,    -0.09288515284,      0.2226111259,     -0.6380178285,                 0,      -4.252031551,    0.003779258844,     -0.2264947651,     -0.1779308481,     -0.1541219365,     -0.2261255918,     -0.6531934708,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        173,           9,      -7.138054881,      -3.904902173,      -4.012291067,      -1.682158314,      -3.126992587,      0.9329898399,      0.1488342089,     -0.6275481646,                 0,                 0,                 0,     -0.0726302837,      0.2136155248,     -0.6085529789,                 0,      -4.216424229,    0.005829901332,     -0.2113818298,     -0.1897605927,     -0.1512851126,     -0.2131046111,     -0.8029869431,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        174,           9,       -7.11606823,      -3.899149791,      -3.983806933,      -1.662832263,      -3.101582582,      0.9329898399,      0.1419117278,     -0.5913505653,                 0,                 0,                 0,      -0.053770783,      0.2029472863,     -0.5732772702,                 0,      -4.167030975,    0.007896306943,     -0.2118890392,     -0.2040246938,     -0.1512602334,      -0.228145652,      -0.926522895,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        175,           9,      -7.087146807,      -3.884162651,      -3.953889305,      -1.639451961,      -3.091254742,      0.9329898399,      0.1344866231,     -0.5519697361,                 0,                 0,                 0,    -0.03727534174,      0.1914464396,     -0.5348883081,                 0,      -4.104272407,    0.007920507722,     -0.2196444668,     -0.2179342516,     -0.1523434697,     -0.2529287782,      -1.027938375,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        176,           9,      -7.053294497,      -3.864905524,      -3.925771188,      -1.610934098,        -3.0836331,      0.9329898399,      0.1270796827,     -0.5111055099,                 0,                 0,                 0,    -0.02329319254,      0.1798086005,     -0.4950221765,                 0,      -4.021929383,     0.00932926742,     -0.2290273226,     -0.2306949947,     -0.1572708791,      -0.275066255,      -1.104010721,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        177,           9,      -7.020445856,       -3.84287646,      -3.901521252,       -1.57987479,      -3.078652992,      0.9329898399,      0.1201412004,      -0.469597666,                 0,                 0,                 0,    -0.01178165197,      0.1685693767,     -0.4544669858,                 0,      -3.908714615,    0.009379378813,     -0.2407608937,     -0.2411091041,     -0.1669176183,     -0.2917464845,      -1.161901916,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        178,           9,      -6.996582268,      -3.819331057,      -3.881241074,      -1.556263712,      -3.077182172,      0.9329898399,      0.1137806723,     -0.4267587119,                 0,                 0,                 0,   -0.002383720049,      0.1577658022,     -0.4125275642,                 0,      -3.750713573,    0.009440564988,     -0.2614485587,     -0.2498804882,     -0.1793926814,     -0.3139916665,      -1.206644546,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        179,           9,      -6.984906098,      -3.794539204,      -3.864490573,      -1.544427284,      -3.072745517,      0.9329898399,      0.1079329615,     -0.3803866095,                 0,                 0,                 0,    0.005533326247,      0.1471029212,     -0.3670207452,                 0,      -3.524285854,    0.009380762061,      -0.289339984,      -0.256659383,     -0.1930610199,      -0.343072065,      -1.236010251,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        180,           9,      -6.979028613,       -3.76913563,      -3.852757903,      -1.541254313,      -3.043220907,      0.9329898399,      0.1028438486,     -0.3288612859,                 0,                 0,                 0,     0.01227122604,      0.1366558241,       -0.31630964,                 0,      -3.197675801,    0.009494921523,     -0.3143860599,     -0.2616583287,     -0.2086705701,     -0.3739685105,      -1.230777952,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        181,           9,      -6.969621668,      -3.743143052,      -3.844646094,      -1.533523495,      -3.018275412,      0.9329898399,     0.09918072643,     -0.2725378963,                 0,                 0,                 0,     0.01763407034,      0.1271253715,     -0.2606776963,                 0,      -2.747891714,    0.009622178103,     -0.3298695807,     -0.2652148529,     -0.2242786302,     -0.3951388119,      -1.221909469,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        182,           9,      -6.957685083,      -3.716980115,      -3.840486977,      -1.522243821,      -3.024288898,      0.9329898399,     0.09767402243,     -0.2128416198,                 0,                 0,                 0,     0.02155543049,      0.1193869613,     -0.2014659356,                 0,      -2.179101612,     0.01146712318,     -0.3441459671,     -0.2678512683,     -0.2416763581,     -0.4140063564,      -1.235543503,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        183,           9,      -6.945938218,      -3.690732558,      -3.837768352,      -1.509659169,      -3.006538404,      0.9329898399,     0.09864661687,     -0.1512744845,                 0,                 0,                 0,     0.02398854801,      0.1139187098,     -0.1401344078,                 0,      -1.533498961,     0.01024609087,      -0.360317989,     -0.2697039401,     -0.2598416233,     -0.4315641152,      -1.217158046,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        184,           9,      -6.944372571,       -3.66403389,       -3.83566728,      -1.505668984,      -2.985187726,      0.9329898399,      0.1018832064,     -0.0883073151,                 0,                 0,                 0,     0.02531693059,      0.1105557074,     -0.0771738634,                 0,     -0.8667504515,     0.01040641352,     -0.3878668637,      -0.270588826,     -0.2789751378,     -0.4571998189,      -1.186165128,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        185,           9,      -6.954906919,      -3.638580822,      -3.833867045,      -1.510794139,      -2.966890295,      0.9329898399,      0.1069490902,    -0.02393354266,                 0,                 0,                 0,     0.02593756253,      0.1088649483,    -0.01262320817,                 0,     -0.2237844438,    0.008519413543,     -0.4245794121,     -0.2721752297,     -0.2986396685,     -0.4887446043,       -1.15345938,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        186,           9,      -6.975254008,      -3.616258352,      -3.833874791,      -1.518409102,        -2.9548962,      0.9329898399,      0.1134544552,     0.04177436657,                 0,                 0,                 0,     0.02614789288,      0.1084663294,     0.05340474207,                 0,      0.3682038446,    0.006640283195,     -0.4670027619,     -0.2761583155,     -0.3206568387,     -0.5190976031,      -1.130720172,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        187,           9,      -6.994568332,      -3.598394475,      -3.833404608,      -1.520338885,      -2.930025789,      0.9329898399,      0.1213194514,      0.1092528277,                 0,                 0,                 0,     0.02631085599,      0.1092348206,      0.1213356651,                 0,      0.9005384251,    0.005451931181,     -0.5044763527,     -0.2841528282,      -0.342925825,     -0.5405083905,      -1.104985614,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        188,           9,      -7.009671846,      -3.585328532,      -3.832250717,       -1.51866046,      -2.934951398,      0.9329898399,      0.1307646456,      0.1794666815,                 0,                 0,                 0,     0.02700272357,      0.1112889268,      0.1921521717,                 0,       1.372440392,    0.004267393413,     -0.5357943529,      -0.296120633,     -0.3654929453,     -0.5560258684,      -1.116844511,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        189,           9,      -7.023418556,      -3.576055014,      -3.830438158,      -1.514226478,       -2.93923133,      0.9329898399,      0.1420800372,       0.252799066,                 0,                 0,                 0,     0.02863015847,      0.1148770101,      0.2662656142,                 0,       1.779272239,     0.00313274433,     -0.5645185855,     -0.3108994985,     -0.3876462871,     -0.5665782761,       -1.12990863,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        190,           9,      -7.035872393,      -3.568759251,      -3.827571254,      -1.509135861,      -2.957330974,      0.9329898399,       0.155433669,       0.328637195,                 0,                 0,                 0,      0.0309674534,      0.1202302461,      0.3430841286,                 0,       2.114324374,    0.002605041973,     -0.5904624379,     -0.3270178783,     -0.4083871268,     -0.5748380093,      -1.154408748,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        191,           9,       -7.04692871,      -3.565900035,      -3.824500919,      -1.508799985,      -2.949597425,      0.9329898399,      0.1705204619,       0.404868523,                 0,                 0,                 0,     0.03335545091,      0.1272660484,      0.4204748527,                 0,       2.374310499,    0.003489921787,     -0.6124477363,     -0.3467218833,     -0.4277764961,     -0.5858362079,      -1.149450639,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        192,           9,      -7.060494406,      -3.574154589,      -3.822239053,      -1.521095295,      -2.948838051,      0.9329898399,      0.1866583228,      0.4786635291,                 0,                 0,                 0,     0.03508930998,      0.1356018259,      0.4955524679,                 0,       2.564383532,     0.00468265807,     -0.6331968438,     -0.3752427484,     -0.4459097393,     -0.6052856451,      -1.149229919,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        193,           9,       -7.08067922,      -3.596119258,      -3.821638016,      -1.548220726,      -2.949589816,      0.9329898399,      0.2030156445,      0.5477450685,                 0,                 0,                 0,     0.03587450911,      0.1446485533,       0.565965377,                 0,        2.69804364,      0.0557652475,     -0.6562418673,     -0.4134241283,     -0.4631723475,      -0.633450758,      -1.150662069,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        194,           9,      -7.106974322,      -3.626990116,       -3.82370011,      -1.582094278,      -2.963726485,      0.9329898399,      0.2188178471,      0.6110207922,                 0,                 0,                 0,     0.03565374636,      0.1537500756,      0.6305462496,                 0,       2.792371831,     0.07805033802,     -0.6812960335,     -0.4561852207,     -0.4803587753,     -0.6624465978,      -1.166165075,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        195,           9,      -7.129240906,      -3.656851737,      -3.826735726,      -1.605426168,       -2.98336031,      0.9329898399,      0.2334383983,      0.6686527492,                 0,                 0,                 0,     0.03468599996,       0.162266354,      0.6893907566,                 0,       2.864364878,      0.1222341689,     -0.6996078582,      -0.494582533,     -0.4960432256,     -0.6772804996,      -1.186601617,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        196,           9,      -7.138702021,      -3.682088927,      -3.830355905,      -1.608357746,      -3.003406162,      0.9329898399,      0.2466705507,      0.7213922627,                 0,                 0,                 0,     0.03318784117,       0.169913239,       0.743224494,                 0,       2.924517177,      0.1456807098,     -0.7041586508,     -0.5256820777,     -0.5101236474,     -0.6702787566,      -1.205791414,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        197,           9,      -7.132645053,      -3.705555738,      -3.834245235,      -1.594589454,      -3.019734986,      0.9329898399,      0.2585309196,      0.7700716566,                 0,                 0,                 0,     0.03158342683,      0.1766202533,      0.7928769632,                 0,       2.978644325,      0.1975236226,     -0.6938540712,     -0.5518696248,     -0.5226213828,      -0.646556826,      -1.218468859,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        198,           9,      -7.121013423,      -3.730718439,      -3.838738301,      -1.578460534,      -3.034954487,      0.9329898399,      0.2690655603,      0.8150642817,                 0,                 0,                 0,     0.03018830991,      0.1823941742,      0.8387242838,                 0,        3.02924046,      0.2255056905,     -0.6784301949,     -0.5755835031,     -0.5337983764,     -0.6202865551,        -1.2255956,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        199,           9,      -7.117262632,       -3.75788163,      -3.843961405,      -1.572769739,      -3.059795766,      0.9329898399,      0.2781985389,      0.8561410018,                 0,                 0,                 0,     0.02899093793,       0.187183435,      0.8805306376,                 0,       3.077446075,      0.2836674789,     -0.6675944676,     -0.5965826012,     -0.5433043307,     -0.6016385276,      -1.236001492,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        200,           9,      -7.129665738,      -3.785862464,      -3.850887796,      -1.585957846,      -3.096145265,      0.9329898399,      0.2857060409,      0.8926249813,                 0,                 0,                 0,     0.02772363666,      0.1908361957,      0.9175995017,                 0,       3.124277592,      0.3779859107,     -0.6627419058,     -0.6142824827,     -0.5514487723,     -0.5940015899,      -1.251117835,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
