"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         226,      -5.404330599,      -5.617967852,      -5.803885046,      -4.776898373,      -9.634420304
          0,           0,         227,      -5.414551733,      -5.630815509,      -5.811555179,      -4.787301102,      -9.647289854
          0,           0,         228,      -5.423527794,      -5.642694271,      -5.816123079,      -4.796517454,      -9.647444036
          0,           0,         229,      -5.430940952,      -5.653573737,      -5.818325081,      -4.804140013,      -9.636708897
          0,           0,         230,      -5.436320256,      -5.661759531,      -5.816285279,      -4.809684684,      -9.618010526
          0,           0,         231,      -5.441002054,      -5.669282313,      -5.814204027,      -4.814425739,      -9.594511874
          0,           0,         232,      -5.444677673,      -5.675489806,      -5.811634016,      -4.818096136,      -9.569064548
          0,           0,         233,       -5.44749405,       -5.67911614,      -5.809112823,      -4.820861904,      -9.543940634
          0,           0,         234,      -5.450882503,      -5.682656212,      -5.809821012,      -4.824115589,      -9.520703677
          0,           0,         235,       -5.45402488,      -5.686504997,      -5.811466213,      -4.827211893,      -9.500559095
          0,           0,         236,      -5.456147794,      -5.688554448,      -5.812370199,      -4.829336086,      -9.484375223
          0,           0,         237,      -5.457880525,      -5.688582456,      -5.813318781,      -4.830997171,       -9.47279337
          0,           0,         238,       -5.45956201,      -5.687310531,      -5.814704365,      -4.832511284,      -9.466279931
          0,           0,         239,      -5.461550802,      -5.685492229,       -5.81708015,      -4.834279161,      -9.465085367
          0,           0,         240,      -5.464010963,      -5.683579926,      -5.820615311,      -4.836506711,      -9.469330777
          0,           0,         241,      -5.467603245,      -5.683162171,      -5.826077117,      -4.839852621,      -9.479090256
          0,           0,         242,      -5.473497031,      -5.684989553,      -5.834786635,      -4.845455344,      -9.494279053
          0,           0,         243,      -5.479710596,      -5.688677447,      -5.844647304,      -4.851581657,       -9.51484868
          0,           0,         244,      -5.485707705,       -5.69246896,      -5.854827273,       -4.85758557,      -9.540606527
          0,           0,         245,      -5.491119728,      -5.695190042,      -5.863721569,      -4.863025174,      -9.571122684
          0,           0,         246,      -5.496923979,      -5.699574237,      -5.873565157,      -4.868814389,      -9.605680535
          0,           0,         247,      -5.503446812,      -5.705846802,      -5.884744158,      -4.875279567,      -9.643074182
          0,           0,         248,      -5.509804507,      -5.712120531,      -5.894652564,      -4.881604282,       -9.68157551
          0,           0,         249,      -5.516115006,      -5.718023734,      -5.903892566,      -4.887870009,      -9.718956398
          0,           0,         250,      -5.522431479,      -5.723876297,      -5.912590552,      -4.894132088,      -9.752726759
          0,           0,         251,      -5.528750831,       -5.72966024,      -5.920738014,      -4.900399405,      -9.780517641
          0,           0,         252,      -5.534990196,      -5.735389781,      -5.928379555,      -4.906595356,      -9.800654961
          0,           0,         253,       -5.54173302,      -5.740450229,      -5.935765884,      -4.913259655,      -9.812496918
          0,           0,         254,      -5.548554886,      -5.745780325,      -5.943221187,      -4.920072153,      -9.816710011
          0,           0,         255,      -5.554893099,      -5.750542375,      -5.950155126,      -4.926438663,      -9.814683701
          0,           0,         256,      -5.561016021,      -5.755247246,      -5.956829662,      -4.932611987,      -9.808086016
          0,           0,         257,      -5.566888749,      -5.760017851,      -5.962965048,      -4.938532866,      -9.798517642
