"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         257,      -6.061429335,      -4.754743169,      -5.234061834,      -4.636177588,      -7.195674425
          0,           0,         258,      -6.066497884,      -4.752704516,      -5.226727694,      -4.640931917,      -7.197089357
          0,           0,         259,      -6.071448095,      -4.750694517,      -5.219803487,      -4.645557938,      -7.198711694
          0,           0,         260,       -6.07627092,      -4.748721656,      -5.213283985,      -4.650041727,      -7.200515257
          0,           0,         261,      -6.080955071,      -4.746795501,      -5.207157995,      -4.654368477,       -7.20251392
          0,           0,         262,      -6.085484086,      -4.744926912,      -5.201412045,      -4.658517341,      -7.204710275
          0,           0,         263,      -6.089836994,      -4.743127808,      -5.196027147,      -4.662465165,      -7.207061757
          0,           0,         264,      -6.093983846,      -4.741411295,       -5.19098018,      -4.666181933,      -7.209601493
          0,           0,         265,      -6.097881127,       -4.73979095,      -5.186249535,      -4.669625361,      -7.212266539
          0,           0,         266,      -6.101473516,       -4.73828084,      -5.181811982,      -4.672745295,      -7.215077835
          0,           0,         267,      -6.104692629,      -4.736895162,       -5.17764303,      -4.675480881,       -7.21800478
          0,           0,         268,       -6.10746302,      -4.735648092,       -5.17371942,      -4.677768838,      -7.221035598
          0,           0,         269,      -6.109696478,      -4.734553173,      -5.170020328,      -4.679537648,      -7.224144165
          0,           0,         270,      -6.111291912,      -4.733622276,      -5.166526308,      -4.680705679,       -7.22738164
          0,           0,         271,      -6.112145967,      -4.732866363,      -5.163219613,      -4.681191831,      -7.230676966
          0,           0,         272,      -6.112168336,       -4.73229473,        -5.1600823,       -4.68092963,      -7.234082835
          0,           0,         273,      -6.111278998,       -4.73191472,      -5.157100286,      -4.679863814,      -7.237557511
