"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         249,      -6.266152446,      -6.110006109,      -6.710759697,      -5.645283816,      -4.646995997
          0,           0,         250,      -6.299437062,      -6.120620806,      -6.743311295,      -5.679434527,      -4.647427667
          0,           0,         251,      -6.329262286,      -6.133665012,      -6.771871867,      -5.710220812,      -4.647891273
          0,           0,         252,      -6.356117502,      -6.148275303,      -6.798705181,      -5.738058326,      -4.648380674
          0,           0,         253,      -6.379957322,      -6.162850132,       -6.82224215,      -5.762924363,      -4.648890464
          0,           0,         254,      -6.399926797,       -6.17567899,      -6.838588045,      -5.784030326,      -4.649415629
          0,           0,         255,      -6.414543267,      -6.185282798,      -6.846204906,      -5.799950513,      -4.649952182
          0,           0,         256,       -6.42183458,      -6.190391524,       -6.84611232,      -5.808700279,      -4.650496692
          0,           0,         257,      -6.420228882,      -6.191320354,      -6.836894008,      -5.808558507,      -4.651045828
          0,           0,         258,      -6.408821122,      -6.186994952,      -6.816929882,      -5.798411896,      -4.651597471
          0,           0,         259,      -6.388036212,      -6.175328476,      -6.782949073,      -5.778503598,      -4.652150043
          0,           0,         260,      -6.360391294,      -6.173088529,      -6.784892591,      -5.751182772,      -4.652700756
          0,           0,         261,      -6.327826522,      -6.166258267,      -6.763117424,      -5.718459845,      -4.653250572
          0,           0,         262,      -6.292858755,      -6.160499547,      -6.740746376,      -5.682963336,      -4.653798046
          0,           0,         263,      -6.257430447,      -6.157765996,      -6.719026522,      -5.646796628,      -4.654343474
          0,           0,         264,      -6.223067829,      -6.158463622,      -6.698111046,       -5.61156424,      -4.654886561
          0,           0,         265,      -6.190784772,      -6.162502682,      -6.676871049,      -5.578344505,      -4.655428883
          0,           0,         266,      -6.161160945,      -6.165185114,      -6.653389467,      -5.547761757,      -4.655971473
          0,           0,         267,      -6.134417803,      -6.157768074,      -6.620161562,       -5.52006341,      -4.656516026
          0,           0,         268,      -6.110215919,      -6.161683111,      -6.590816066,      -5.494973777,      -4.657076299
          0,           0,         269,      -6.090945075,      -6.172387892,      -6.587568816,      -5.474740439,      -4.657618415
          0,           0,         270,      -6.073432491,      -6.143384872,      -6.553976157,      -5.456374268,      -4.658179402
          0,           0,         271,      -6.058165013,      -6.027624195,      -6.452724646,      -5.440380075,      -4.658760285
          0,           0,         272,       -6.04044277,      -5.787304412,      -6.242021544,      -5.422242318,      -4.659340359
          0,           0,         273,       -5.99769033,      -5.950148356,       -6.13508994,      -5.380937774,      -4.659929939
