Point ID,Density,Energy,Grid_Velocity_0,Grid_Velocity_1,Grid_Velocity_2,Grid_Velocity_Magnitude,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude
118,1.18826,246664,0,-37.4877,8.48944,38.4369,0.0833227,-7.21921,-30.7085,5.55297,32.0306,0.00900053,0.0324273,0.143192,0.147094,98474.2,-0.0522581,288.698,-6.09083,-25.8593,4.78013,26.9935
119,1.18825,246643,0,-37.4887,8.9601,38.5446,0.0813531,-7.47785,-30.1778,4.93807,31.4802,0.0094393,0.034225,0.143196,0.147532,98474.2,-0.0522581,288.701,-6.29945,-25.4156,4.23555,26.525
120,1.19339,246679,0,-37.4693,-3.3353,37.6174,0.0838819,4.93687,-33.0617,-3.9403,33.6597,0.000957798,-0.0127399,0.143122,0.143691,98474.2,-0.0522581,287.455,4.0769,-27.6761,-3.29972,28.1687
121,1.19387,246772,0,-37.4662,-4.67623,37.7569,0.0921481,2.09869,-36.9099,-5.56537,37.3861,-0.000411956,-0.0178619,0.14311,0.144221,98474.2,-0.0522581,287.34,1.75756,-30.9139,-4.66089,31.3127
122,1.18727,246540,0,-37.4913,10.8341,39.0253,0.0716899,-6.93626,-24.9655,1.76898,25.9715,0.0105766,0.0413833,0.143206,0.14944,98474.2,-0.0522581,288.948,-5.85314,-21.011,1.6785,21.8755
123,1.18275,246603,0,-37.4935,17.8449,41.5236,0.0769365,-7.32131,-25.7022,8.67465,28.0972,0.0115698,0.0681626,0.143215,0.15903,98474.2,-0.0522581,290.075,-6.18959,-21.7835,7.6487,23.9026
124,1.18217,246595,0,-37.4939,18.8437,41.9629,0.0759389,-6.51418,-25.7873,10.4537,28.5779,0.011751,0.0719778,0.143216,0.160717,98474.2,-0.0522581,290.212,-5.52823,-21.8627,9.10972,24.3214
125,1.17847,246800,0,-37.4937,22.3212,43.635,0.0931981,-5.44023,-29.366,21.6171,36.8681,0.0116449,0.0852608,0.143215,0.16708,98474.2,-0.0522581,291.106,-4.62639,-24.9499,18.4447,31.3705
126,1.18973,246661,0,-37.4814,3.58475,37.6525,0.0830198,-8.29211,-29.7475,-4.94491,31.2749,0.00627013,0.0136927,0.143168,0.143958,98474.2,-0.0522581,288.343,-7.00714,-25.0516,-3.93393,26.3089
127,1.18977,246680,0,-37.4839,4.53362,37.7571,0.0846724,-9.78395,-30.1363,-6.41965,32.3286,0.0073565,0.0173172,0.143178,0.144409,98474.2,-0.0522581,288.332,-8.22508,-25.3561,-5.21978,27.163
128,1.17718,246914,0,-37.4898,22.374,43.6587,0.10272,-4.39384,-30.2373,27.5934,41.1704,0.00992593,0.0854624,0.1432,0.167059,98474.2,-0.0522581,291.418,-3.7636,-25.6966,23.4096,34.9641
129,1.17556,246848,0,-37.4938,26.7577,46.0626,0.0980373,2.02626,-24.732,30.338,39.194,0.0117051,0.102207,0.143216,0.176335,98474.2,-0.0522581,291.845,1.6255,-21.0836,25.8201,33.3742
130,1.17556,246861,0,-37.4922,26.1279,45.6983,0.0990212,1.76254,-26.2623,29.6693,39.6621,0.0110009,0.0998013,0.14321,0.174901,98474.2,-0.0522581,291.842,1.41434,-22.3501,25.264,33.7609
131,1.17521,246862,0,-37.493,25.4032,45.2885,0.0990752,-1.15583,-26.7389,29.2264,39.6294,0.0113356,0.0970332,0.143213,0.17336,98474.2,-0.0522581,291.914,-1.04717,-22.7613,24.8749,33.7333
132,1.18902,246575,0,-37.4849,7.40589,38.2095,0.0750628,-7.19769,-27.0713,1.31934,28.0429,0.00780646,0.0282884,0.143182,0.146158,98474.2,-0.0522581,288.516,-6.08224,-22.7659,1.27329,23.5987
133,1.18477,246659,0,-37.475,13.0967,39.6976,0.0825509,-1.86022,-29.4303,15.3312,33.2363,0.00345685,0.0500257,0.143144,0.151673,98474.2,-0.0522581,289.551,-1.59759,-24.8087,12.9449,28.0284
134,1.18453,246645,0,-37.4781,12.8783,39.629,0.0814605,0.71687,-28.2759,15.2521,32.1352,0.00482116,0.0491916,0.143156,0.151449,98474.2,-0.0522581,289.608,0.523687,-23.8556,12.8829,27.117
135,1.18085,246641,0,-37.4952,19.7858,42.3954,0.0795755,-6.32031,-26.9269,11.2799,29.8704,0.0123139,0.0755761,0.143221,0.162406,98474.2,-0.0522581,290.549,-5.36739,-22.8836,9.8611,25.4894
136,1.19319,246669,0,-37.4699,-2.96218,37.5868,0.083128,3.33463,-33.2679,-3.49914,33.6172,0.00123139,-0.0113147,0.143125,0.143576,98474.2,-0.0522581,287.503,2.75995,-27.8488,-2.93809,28.139
137,1.18563,246617,0,-37.4804,11.7389,39.2757,0.0783723,0.930277,-26.6364,13.9285,30.0727,0.00581959,0.0448394,0.143165,0.150135,98474.2,-0.0522581,289.339,0.627446,-22.4151,11.7444,25.3133
138,1.1755,246867,0,-37.4919,24.9555,45.0379,0.0994461,-1.17835,-26.4318,29.7265,39.7957,0.0108371,0.095323,0.143208,0.172373,98474.2,-0.0522581,291.842,-1.06296,-22.5003,25.284,33.8626
139,1.17719,246875,0,-37.4917,24.254,44.6529,0.1,-0.87157,-27.2699,29.0999,39.89,0.0107662,0.0926433,0.143208,0.170901,98474.2,-0.0522581,291.424,-0.828968,-23.201,24.7026,33.8997
140,1.17802,246658,0,-37.5,26.0145,45.64,0.0807549,-2.40496,-24.3316,20.0521,31.6211,0.0144067,0.0993681,0.143239,0.174926,98474.2,-0.0522581,291.257,-2.03992,-20.7149,17.2887,27.0586
141,1.17713,246948,0,-37.4905,23.5771,44.2879,0.105045,-2.21309,-28.6842,30.741,42.1033,0.0102502,0.0900579,0.143203,0.169478,98474.2,-0.0522581,291.439,-1.95002,-24.3778,26.0617,35.7392
142,1.18849,246643,0,-37.4774,7.70729,38.2617,0.0804944,-2.44113,-29.8996,9.14844,31.363,0.00452795,0.0294397,0.143153,0.146219,98474.2,-0.0522581,288.642,-2.17215,-25.1005,7.68833,26.3413
143,1.18872,246625,0,-37.4754,6.71496,38.0722,0.0795885,-1.28496,-30.4243,7.96414,31.4756,0.00362668,0.0256493,0.143145,0.14547,98474.2,-0.0522581,288.586,-1.13415,-25.5688,6.70506,26.4576
144,1.18714,246699,0,-37.4806,9.69217,38.7135,0.0862826,0.783803,-32.1644,11.5165,34.173,0.00591859,0.0370214,0.143165,0.147993,98474.2,-0.0522581,288.968,0.637681,-27.092,9.69773,28.7825
145,1.19063,246631,0,-37.4687,1.97583,37.5207,0.0801261,-0.266918,-32.1033,2.35223,32.1904,0.000681536,0.0075471,0.14312,0.14332,98474.2,-0.0522581,288.122,-0.276507,-26.9419,1.97341,27.0155
146,1.1905,246611,0,-37.4755,2.13567,37.5363,0.0784605,-3.25245,-30.2213,-2.17656,30.4737,0.00366365,0.00815767,0.143146,0.143425,98474.2,-0.0522581,288.153,-2.7175,-25.4064,-1.727,25.6096
147,1.18795,246704,0,-37.4831,8.65589,38.4695,0.0864955,-4.32917,-32.3708,10.2442,34.2279,0.00699041,0.0330631,0.143175,0.147109,98474.2,-0.0522581,288.772,-3.71524,-27.2301,8.62346,28.8035
148,1.19067,246652,0,-37.4756,1.70622,37.5145,0.0817789,-3.37357,-31.0393,-3.87063,31.4611,0.00373865,0.00651727,0.143146,0.143343,98474.2,-0.0522581,288.112,-2.81927,-26.0707,-3.13672,26.4096
149,1.18224,246601,0,-37.4797,16.69,41.0278,0.0767897,-4.1236,-22.1174,20.7726,30.6216,0.00550754,0.0637513,0.143162,0.156812,98474.2,-0.0522581,290.171,-3.54902,-18.6505,17.5434,25.8497
150,1.18284,246604,0,-37.4776,15.9395,40.7264,0.0771505,-3.83208,-23.359,19.4058,30.6091,0.00457517,0.0608846,0.143154,0.15563,98474.2,-0.0522581,290.027,-3.29865,-19.677,16.4051,25.8301
151,1.18314,246574,0,-37.4786,14.7731,40.2851,0.0745462,-5.7205,-23.1255,17.7931,29.734,0.00502238,0.0564291,0.143158,0.15396,98474.2,-0.0522581,289.948,-4.87266,-19.5099,15.0308,25.1058
152,1.19243,246698,0,-37.477,-1.53544,37.5084,0.0851209,-4.56468,-31.0043,-9.72651,32.8133,0.00433276,-0.00586495,0.143152,0.143337,98474.2,-0.0522581,287.685,-3.84259,-25.9988,-7.98531,27.4676
153,1.19232,246705,0,-37.477,-2.04736,37.5329,0.0858672,-3.99423,-32.1894,-9.36614,33.7614,0.00432435,-0.00782034,0.143152,0.14343,98474.2,-0.0522581,287.711,-3.36919,-26.9768,-7.7412,28.267
154,1.184,246478,0,-37.4897,15.7483,40.6631,0.0649394,-7.79122,-19.373,9.80174,23.0671,0.00991216,0.0601542,0.1432,0.155638,98474.2,-0.0522581,289.748,-6.57278,-16.3572,8.45352,19.5505
155,1.18351,246499,0,-37.4892,16.5227,40.9688,0.0674571,-7.36461,-20.38,11.6748,24.6147,0.00967357,0.063112,0.143198,0.156788,98474.2,-0.0522581,289.868,-6.22283,-17.1904,10.0396,20.8573
156,1.18385,246498,0,-37.486,14.6537,40.2483,0.0671372,-8.12583,-20.7089,11.9673,25.2607,0.00825847,0.055973,0.143186,0.153959,98474.2,-0.0522581,289.779,-6.86186,-17.4973,10.2072,21.3875
157,1.18521,246554,0,-37.4857,13.5752,39.8681,0.0724923,-4.94859,-25.3432,9.22713,27.4209,0.00815624,0.0518534,0.143185,0.152503,98474.2,-0.0522581,289.446,-4.15068,-21.4204,7.89672,23.2039
158,1.18429,246652,0,-37.4762,13.7328,39.9131,0.0819932,-1.8697,-28.431,16.7248,33.0384,0.0039978,0.0524555,0.143149,0.152509,98474.2,-0.0522581,289.664,-1.60477,-23.9917,14.1047,27.8768
159,1.18641,246681,0,-37.4788,10.6187,38.954,0.0844863,3.80859,-30.9652,12.6267,33.6568,0.0051229,0.0405603,0.143158,0.148882,98474.2,-0.0522581,289.149,3.17449,-26.0779,10.6464,28.3457
160,1.18915,246606,0,-37.4852,6.62862,38.0668,0.0777257,-8.90495,-27.4614,-0.779418,28.8797,0.00791895,0.0253195,0.143183,0.14562,98474.2,-0.0522581,288.485,-7.48173,-23.0856,-0.499623,24.2728
161,1.18902,246678,0,-37.4722,5.39104,37.858,0.0844898,-0.0359936,-32.8458,6.42494,33.4683,0.00224444,0.0205923,0.143133,0.144624,98474.2,-0.0522581,288.512,-0.100876,-27.6167,5.39016,28.138
162,1.1908,246632,0,-37.4678,1.5109,37.4982,0.080316,-1.17704,-32.4009,1.7802,32.4711,0.000287771,0.00577121,0.143116,0.143233,98474.2,-0.0522581,288.083,-1.01012,-27.1906,1.50208,27.2508
163,1.18081,246756,0,-37.4786,18.0411,41.5948,0.0909492,-2.29976,-28.1409,22.9197,36.3663,0.00502178,0.0689121,0.143158,0.15896,98474.2,-0.0522581,290.535,-2.04672,-23.8272,19.394,30.7904
164,1.19443,246934,0,37.4621,7.47727,38.201,0.104168,7.40147,40.6465,8.86622,42.2555,-0.0022003,0.0285611,-0.143095,0.145934,98474.2,-0.0522581,287.201,6.173,34.0267,7.4234,35.3699
165,1.19436,246977,0,37.4616,7.8069,38.2664,0.107054,7.8054,41.7205,9.26233,43.4432,-0.00242132,0.0298202,-0.143093,0.146187,98474.2,-0.0522581,287.218,6.51215,34.9144,7.75007,36.3523
166,1.19229,246770,0,37.4482,10.1059,38.7878,0.0921132,0.988859,34.9068,12.0409,36.9384,-0.00828348,0.0386019,-0.143041,0.14839,98474.2,-0.0522581,287.718,0.872777,29.2976,10.0983,31.0014
167,1.19234,246765,0,37.4482,10.1504,38.7995,0.0917181,-1.84526,34.0941,12.1194,36.2311,-0.00826618,0.0387717,-0.143042,0.148433,98474.2,-0.0522581,287.708,-1.51569,28.6052,10.1636,30.395
168,1.19362,247715,0,37.4551,10.4844,38.8948,0.148925,-17.6804,56.1207,12.6682,60.1882,-0.00525021,0.0400475,-0.143068,0.14866,98474.2,-0.0522581,287.398,-14.8517,47.0265,10.614,50.4452
169,1.19366,247754,0,37.4549,10.5197,38.9042,0.15084,-19.801,56.4795,12.73,61.1888,-0.00531695,0.0401822,-0.143067,0.148698,98474.2,-0.0522581,287.388,-16.5868,47.317,10.6644,51.2616
170,1.1875,246521,0,37.4922,-11.9234,39.3425,0.0697436,-5.41555,25.1719,-2.91878,25.9128,0.0109804,-0.0455441,-0.14321,0.150678,98474.2,-0.0522581,288.893,-4.57111,21.2033,-2.67655,21.8549
171,1.18582,246596,0,37.4807,-13.1355,39.7158,0.0771382,-2.56625,26.9014,-15.5556,31.1809,0.00596515,-0.0501738,-0.143166,0.15182,98474.2,-0.0522581,289.29,-2.16677,22.6847,-13.1166,26.2933
172,1.18973,246736,0,37.4702,-3.97025,37.68,0.0891981,-0.853179,34.9759,-4.71787,35.303,0.00136152,-0.0151652,-0.143126,0.143933,98474.2,-0.0522581,288.341,-0.833717,29.3767,-3.96297,29.6545
173,1.19074,246656,0,37.4711,-2.0458,37.5269,0.0825871,-0.0570875,33.3025,-2.43896,33.3917,0.0017618,-0.00781436,-0.143129,0.143353,98474.2,-0.0522581,288.095,-0.0586495,27.9637,-2.04528,28.0384
174,1.19017,246783,0,37.4474,9.15942,38.5513,0.0929961,11.7922,34.0686,10.7985,37.6342,-0.00862774,0.0349864,-0.143038,0.147508,98474.2,-0.0522581,288.233,9.91062,28.6215,9.07293,31.6185
175,1.19019,246786,0,37.4474,9.14431,38.5478,0.0932302,11.7185,34.1932,10.7811,37.7191,-0.00860254,0.0349287,-0.143039,0.147493,98474.2,-0.0522581,288.228,9.84821,28.7259,9.05836,31.6894
176,1.17839,246856,0,37.4871,-21.9205,43.4257,0.0986401,-2.74138,29.3225,-26.3492,39.5172,0.00876593,-0.0837302,-0.14319,0.166106,98474.2,-0.0522581,291.122,-2.38952,24.8885,-22.3561,33.5402
177,1.17915,246844,0,37.4843,-20.9044,42.9193,0.0977243,-2.64671,29.4463,-25.4021,38.979,0.00753491,-0.0798489,-0.14318,0.164113,98474.2,-0.0522581,290.937,-2.34932,24.9829,-21.5189,33.0564
178,1.19015,246772,0,37.4473,9.15727,38.5507,0.0922287,11.7514,33.7099,10.7961,37.2962,-0.00865926,0.0349782,-0.143038,0.147507,98474.2,-0.0522581,288.237,9.87904,28.3258,9.07106,31.3405
179,1.19255,246821,0,37.4487,10.1531,38.8007,0.0957719,0.213059,36.7551,12.1067,38.6982,-0.00804802,0.038782,-0.143044,0.148426,98474.2,-0.0522581,287.659,0.19194,30.8115,10.1514,32.4412
180,1.19234,246854,0,37.4486,10.0896,38.784,0.0975372,0.642191,37.5261,12.0244,39.4108,-0.00809726,0.0385393,-0.143043,0.148365,98474.2,-0.0522581,287.708,0.556906,31.4466,10.0847,33.0287
181,1.19147,247079,0,37.4493,9.84203,38.721,0.113343,-0.00760802,44.1793,11.7277,45.7094,-0.00778636,0.0375938,-0.143046,0.148108,98474.2,-0.0522581,287.919,0.0333094,37.05,9.84174,38.3349
182,1.19297,247308,0,37.4603,9.15333,38.5624,0.124227,12.3988,45.9052,10.8161,48.7648,-0.00297623,0.0349632,-0.143088,0.147328,98474.2,-0.0522581,287.55,10.032,38.3235,9.06578,40.6389
183,1.19269,247437,0,37.4598,9.50848,38.6477,0.133592,6.9881,50.0571,11.2758,51.785,-0.00319722,0.0363197,-0.143086,0.147658,98474.2,-0.0522581,287.62,5.53186,41.921,9.4602,43.3297
184,1.19234,247213,0,37.4568,9.95193,38.7563,0.122099,-4.81602,47.5861,11.9073,49.2891,-0.00452427,0.0380136,-0.143074,0.148107,98474.2,-0.0522581,287.705,-4.0894,39.9086,9.98762,41.3421
185,1.19267,247153,0,37.4561,10.0705,38.7862,0.118446,0.178173,46.5072,12.0083,48.0329,-0.00482829,0.0384667,-0.143072,0.148231,98474.2,-0.0522581,287.627,0.147233,38.9894,10.0693,40.2689
186,1.19265,247278,0,37.4555,10.1238,38.7996,0.125334,-0.147598,49.386,12.0755,50.8411,-0.00505481,0.0386702,-0.14307,0.14829,98474.2,-0.0522581,287.632,-0.122478,41.3829,10.1249,42.6037
187,1.19312,247303,0,37.4561,10.2865,38.8429,0.127219,-9.09194,49.0297,12.3526,51.3728,-0.0048113,0.0392914,-0.143072,0.148447,98474.2,-0.0522581,287.521,-7.60858,41.09,10.3529,43.0518
188,1.19222,246757,0,37.4481,10.0872,38.7829,0.0908732,1.13708,34.5149,12.0157,36.5643,-0.00830996,0.0385301,-0.143041,0.148373,98474.2,-0.0522581,287.736,0.979547,28.9746,10.0786,30.6931
189,1.19339,247474,0,37.4558,10.3864,38.8692,0.136433,-14.2274,51.9179,12.5191,55.2685,-0.00496429,0.0396733,-0.14307,0.148552,98474.2,-0.0522581,287.455,-11.9277,43.5096,10.4905,46.3186
190,1.19436,248057,0,37.4552,10.5515,38.9131,0.163305,-25.8992,59.0712,13.4651,65.8899,-0.00519697,0.0403037,-0.143068,0.148728,98474.2,-0.0522581,287.223,-21.6273,49.4359,11.267,55.1234
191,1.19144,247409,0,37.4487,10.6864,38.9436,0.133254,-51.0697,14.5131,4.8571,53.3135,-0.00805217,0.0408189,-0.143044,0.148971,98474.2,-0.0522581,287.923,-42.9098,12.1091,4.04816,44.7691
192,1.19154,247433,0,37.4486,10.6836,38.9428,0.134405,-52.5249,13.2054,4.5452,54.3499,-0.00808026,0.0408082,-0.143043,0.14897,98474.2,-0.0522581,287.899,-44.0821,11.0325,3.78422,45.599
193,1.26485,263359,0,37.4483,10.604,38.9207,0.146677,-53.5229,30.0997,13.8794,62.955,-0.00824236,0.0405044,-0.143042,0.148894,104712,0.0620779,288.394,-42.2805,23.8162,10.973,49.7519
194,1.26499,263393,0,37.4482,10.6001,38.9195,0.148306,-55.5816,28.2497,13.4381,63.7805,-0.0082821,0.0404892,-0.143042,0.148892,104712,0.0620779,288.361,-43.9389,22.2932,10.5996,50.3981
195,1.19419,247921,0,37.4555,10.5105,38.9022,0.157627,-21.8121,58.6102,13.3586,63.9482,-0.00508027,0.0401471,-0.143069,0.148682,98474.2,-0.0522581,287.264,-18.2242,49.0418,11.1741,53.4984
196,1.18156,246700,0,37.5015,-28.8418,47.3097,0.0860413,-0.064522,21.0602,-26.6012,33.9288,0.0150599,-0.110167,-0.143245,0.181336,98474.2,-0.0522581,290.354,-0.0376998,17.7686,-22.6774,28.8096
197,1.18037,246990,0,37.5017,-29.3076,47.5953,0.106017,-2.13425,31.0136,-29.0342,42.5368,0.0151442,-0.111947,-0.143246,0.18243,98474.2,-0.0522581,290.644,-1.82406,26.3674,-24.7306,36.1963
198,1.26498,263368,0,37.4481,10.5942,38.9178,0.14685,-55.0863,27.7558,13.4353,63.13,-0.00831431,0.0404671,-0.143041,0.148888,104712,0.0620779,288.362,-43.5251,21.8857,10.6004,49.8576
199,1.26507,263349,0,37.4482,10.5913,38.9171,0.14549,-53.9665,28.6678,13.8699,62.6626,-0.00827621,0.0404556,-0.143042,0.148883,104712,0.0620779,288.342,-42.5914,22.6473,10.9629,49.4683
200,1.19298,247347,0,37.457,10.1748,38.8143,0.127919,-3.78706,49.7782,12.9294,51.5692,-0.00442549,0.038865,-0.143075,0.148326,98474.2,-0.0522581,287.553,-3.11366,41.668,10.8242,43.1634
201,1.18029,247007,0,37.5017,-29.5746,47.7601,0.10748,-2.40978,31.5822,-29.2455,43.1108,0.0151364,-0.112967,-0.143246,0.183057,98474.2,-0.0522581,290.662,-2.05169,26.8416,-24.9127,36.6787
202,1.17918,247083,0,37.4995,-29.6288,47.792,0.113747,0.295358,32.5217,-31.9837,45.6147,0.0141708,-0.113174,-0.143237,0.183101,98474.2,-0.0522581,290.926,0.19387,27.6246,-27.1736,38.75
203,1.1915,247212,0,37.448,10.6322,38.9281,0.121519,-48.1417,8.83443,4.52007,49.1538,-0.00836533,0.0406119,-0.143041,0.148929,98474.2,-0.0522581,287.911,-40.4197,7.42645,3.79161,41.2708
204,1.19172,247464,0,37.4491,10.7152,38.9519,0.136148,-52.3468,16.132,4.59125,54.9683,-0.00786717,0.0409291,-0.143045,0.148993,98474.2,-0.0522581,287.858,-43.9267,13.5121,3.8486,46.1188
205,1.19089,246553,0,37.445,10.2401,38.8199,0.0718163,-28.9001,-2.42093,2.12531,29.0791,-0.00967381,0.0391142,-0.143029,0.148596,98474.2,-0.0522581,288.059,-24.2545,-2.03216,1.78726,24.405
206,1.19043,246463,0,37.4446,10.1624,38.7991,0.0632321,-24.9294,-1.32702,3.20031,25.169,-0.00983796,0.0388174,-0.143028,0.148528,98474.2,-0.0522581,288.169,-20.9469,-1.15028,2.67573,21.1484
207,1.1904,246457,0,37.4446,10.1486,38.7955,0.062773,-24.4694,-1.09823,3.30478,24.716,-0.00983483,0.0387648,-0.143028,0.148514,98474.2,-0.0522581,288.175,-20.5721,-0.953661,2.76449,20.7789
208,1.19054,246421,0,37.4442,10.0665,38.7737,0.058067,-23.2104,-2.35173,1.16606,23.3583,-0.0100247,0.0384514,-0.143026,0.148444,98474.2,-0.0522581,288.144,-19.5021,-1.97487,0.98538,19.6266
209,1.19298,247516,0,37.459,10.0286,38.7782,0.136666,-10.558,52.5129,14.6893,55.5414,-0.00354583,0.0383065,-0.143083,0.148164,98474.2,-0.0522581,287.553,-8.804,43.902,12.2505,46.4217
210,1.1929,247611,0,37.4605,9.80118,38.7215,0.141246,-9.54723,54.4765,15.2465,57.3698,-0.00286902,0.0374377,-0.143089,0.147933,98474.2,-0.0522581,287.572,-7.91891,45.5196,12.6942,47.9154
211,1.19289,247571,0,37.4585,10.136,38.8056,0.139628,-12.3474,53.6287,13.5861,56.6841,-0.0037706,0.0387166,-0.143081,0.148275,98474.2,-0.0522581,287.575,-10.2902,44.8589,11.3637,47.4061
212,1.19043,246269,0,37.4422,9.44375,38.6148,0.0347308,-13.3219,1.91641,-4.04216,14.0529,-0.0108886,0.0360725,-0.143019,0.147899,98474.2,-0.0522581,288.17,-11.1909,1.60949,-3.39583,11.805
213,1.19043,246268,0,37.4422,9.44101,38.6141,0.0346653,-13.3034,1.92593,-4.03891,14.0358,-0.0108924,0.036062,-0.143019,0.147897,98474.2,-0.0522581,288.17,-11.1754,1.61776,-3.39287,11.7906
214,1.19294,247557,0,37.4615,9.6873,38.6938,0.139603,-7.76103,53.7513,16.1547,56.6605,-0.00244658,0.0370028,-0.143092,0.14782,98474.2,-0.0522581,287.563,-6.47645,44.9683,13.4679,47.3864
215,1.19016,246770,0,37.4473,9.15179,38.5494,0.0920241,11.7537,33.6191,10.7895,37.213,-0.00867009,0.0349573,-0.143038,0.147503,98474.2,-0.0522581,288.236,9.8808,28.2513,9.06556,31.2722
216,1.1939,247173,0,37.4635,8.48123,38.4116,0.119292,2.30499,45.7657,13.6857,47.8238,-0.00155467,0.0323959,-0.1431,0.14673,98474.2,-0.0522581,287.332,1.94693,38.331,11.4084,40.0401
217,1.19394,247160,0,37.4636,8.38153,38.3898,0.118549,2.46237,45.8121,12.7995,47.6302,-0.00151223,0.0320151,-0.143101,0.146646,98474.2,-0.0522581,287.323,2.08258,38.3668,10.6603,39.8747
218,1.17889,247080,0,37.4989,-29.3468,47.6172,0.113483,0.18552,31.9852,-32.3264,45.4762,0.013921,-0.112096,-0.143235,0.182416,98474.2,-0.0522581,290.997,0.0967881,27.1919,-27.4694,38.652
219,1.19043,246269,0,37.4422,9.44638,38.6155,0.0347824,-13.3605,1.87215,-4.04935,14.0857,-0.0108867,0.0360825,-0.143019,0.147901,98474.2,-0.0522581,288.17,-11.2231,1.57276,-3.40161,11.8323
220,1.19043,246269,0,37.4422,9.44413,38.6149,0.0347437,-13.3225,1.92203,-4.042,14.0542,-0.0108879,0.0360739,-0.143019,0.147899,98474.2,-0.0522581,288.17,-11.1915,1.61409,-3.3957,11.8062
221,1.19016,246772,0,37.4473,9.14367,38.5475,0.092263,11.8755,33.7454,10.7786,37.3625,-0.00866173,0.0349262,-0.143038,0.147495,98474.2,-0.0522581,288.235,9.98003,28.3544,9.05657,31.3942
222,1.19255,247377,0,37.4619,9.52518,38.6539,0.130681,-5.84849,49.7231,16.6246,52.7539,-0.00228681,0.0363835,-0.143094,0.147665,98474.2,-0.0522581,287.652,-4.90629,41.6483,13.7922,44.1461
223,1.19281,247224,0,37.463,9.15223,38.5647,0.119954,-3.51681,45.2221,17.5603,48.6392,-0.00180955,0.0349589,-0.143098,0.147317,98474.2,-0.0522581,287.586,-2.90363,37.7527,14.5266,40.5552
224,1.19096,246911,0,37.4484,9.73759,38.6937,0.101976,1.28629,39.3344,11.5846,41.025,-0.00820007,0.0371949,-0.143042,0.148026,98474.2,-0.0522581,288.039,1.11505,33.0793,9.72786,34.4981
225,1.19107,246917,0,37.4484,9.79537,38.7083,0.102314,0.899822,39.113,11.6598,40.8239,-0.00817103,0.0374155,-0.143042,0.14808,98474.2,-0.0522581,288.011,0.813558,32.915,9.78827,34.3492
226,1.19193,247364,0,37.4584,9.55814,38.6586,0.130309,0.222328,51.1851,11.3893,52.4374,-0.00382492,0.0365094,-0.14308,0.147714,98474.2,-0.0522581,287.802,0.0807741,42.8899,9.55744,43.9419
227,1.19222,247331,0,37.4574,9.82169,38.7237,0.12851,-2.87475,50.1041,11.7305,51.5392,-0.00423706,0.0375161,-0.143077,0.147974,98474.2,-0.0522581,287.733,-2.50815,41.9814,9.84358,43.1929
228,1.18222,246629,0,37.5016,-28.3886,47.0349,0.0787049,-1.54566,20.0668,-22.7029,30.3396,0.0151029,-0.108436,-0.143246,0.180294,98474.2,-0.0522581,290.195,-1.26273,16.9444,-19.4284,25.8102
229,1.17955,246829,0,37.4978,-28.907,47.3465,0.0966001,2.99256,22.6332,-31.085,38.568,0.0134208,-0.110416,-0.143231,0.181348,98474.2,-0.0522581,290.834,2.4917,19.1074,-26.4083,32.691
230,1.18004,246763,0,37.4965,-28.461,47.0746,0.0915093,3.9575,22.0825,-28.5038,36.2735,0.0128859,-0.108713,-0.143226,0.180273,98474.2,-0.0522581,290.715,3.29669,18.6517,-24.249,30.7697
231,1.19343,247243,0,37.4648,8.89743,38.5068,0.122185,-2.5042,43.557,22.5652,49.119,-0.00099466,0.0339857,-0.143105,0.147089,98474.2,-0.0522581,287.443,-2.09011,36.4385,18.7284,41.023
232,1.19441,247170,0,37.4668,7.74241,38.2584,0.117735,2.04881,43.1042,18.1305,46.8068,-0.000113759,0.0295738,-0.143113,0.146137,98474.2,-0.0522581,287.204,1.80111,36.032,14.9829,39.0645
233,1.19434,247033,0,37.4682,7.42263,38.1963,0.110412,2.89009,40.7282,16.5237,44.0474,0.000470507,0.0283523,-0.143118,0.1459,98474.2,-0.0522581,287.222,2.47559,34.0963,13.7016,36.8296
234,1.17961,246836,0,37.4945,-27.8349,46.6971,0.0967831,3.04073,27.3489,-27.0416,38.5805,0.0119823,-0.106322,-0.143218,0.178772,98474.2,-0.0522581,290.828,2.47442,23.2414,-23.015,32.8021
235,1.17921,246874,0,37.4932,-27.2247,46.3349,0.0997634,2.14003,26.9697,-29.2849,39.8692,0.0114191,-0.103991,-0.143213,0.177354,98474.2,-0.0522581,290.926,1.71401,22.944,-24.893,33.8973
236,1.19108,247023,0,37.4491,9.69822,38.6845,0.110087,2.9508,43.0054,11.5242,44.6203,-0.00787352,0.0370445,-0.143045,0.147974,98474.2,-0.0522581,288.011,2.47817,36.0928,9.6766,37.4495
237,1.18122,246725,0,37.4984,-26.4846,45.9082,0.0876814,-3.36369,22.448,-26.5373,34.9207,0.0136836,-0.101164,-0.143233,0.175889,98474.2,-0.0522581,290.43,-2.85865,19.0076,-22.5765,29.6506
