"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         148,      -4.159811751,      -3.386647398,      -3.434373485,      -2.115595799,      -10.34042529
          0,           0,         149,      -4.157971228,      -3.384795974,      -3.434962433,      -2.113997062,      -10.33549539
          0,           0,         150,      -4.156102935,      -3.382960645,      -3.435200412,      -2.112385992,      -10.33048144
          0,           0,         151,      -4.154202402,      -3.381188596,      -3.435069414,      -2.110754601,      -10.32529331
          0,           0,         152,      -4.152266408,      -3.379521907,      -3.434564503,      -2.109096206,      -10.32002409
          0,           0,         153,      -4.150292848,      -3.377993357,      -3.433692748,       -2.10740549,      -10.31468651
          0,           0,         154,      -4.148280479,      -3.376622843,      -3.432471316,      -2.105678419,      -10.30937743
          0,           0,         155,      -4.146228555,       -3.37541461,      -3.430924941,      -2.103911977,      -10.30409594
          0,           0,         156,      -4.144136391,      -3.374355474,      -3.429083087,       -2.10210378,       -10.2988279
          0,           0,         157,      -4.142002871,      -3.373414174,      -3.426977057,      -2.100251579,      -10.29348216
          0,           0,         158,      -4.139825969,      -3.372541949,      -3.424637352,      -2.098352704,       -10.2881566
          0,           0,         159,      -4.137602305,       -3.37167444,      -3.422091492,      -2.096403502,      -10.28284893
          0,           0,         160,      -4.135326787,      -3.370734908,      -3.419362465,      -2.094398834,      -10.27758785
          0,           0,         161,      -4.132992379,      -3.369638715,      -3.416467867,      -2.092331661,      -10.27234195
          0,           0,         162,      -4.130590022,      -3.368298851,      -3.413419742,      -2.090192802,      -10.26704295
          0,           0,         163,      -4.128108731,      -3.366632151,      -3.410225053,      -2.087970872,      -10.26178556
          0,           0,         164,      -4.125535868,      -3.364565685,      -3.406886644,      -2.085652436,      -10.25657983
          0,           0,         165,      -4.122857599,      -3.362042672,       -3.40340455,      -2.083222392,      -10.25141248
          0,           0,         166,      -4.120059483,       -3.35902723,      -3.399777471,      -2.080664546,       -10.2462133
          0,           0,         167,      -4.117127182,      -3.355507366,      -3.396004221,       -2.07796237,      -10.24088649
          0,           0,         168,      -4.114047225,      -3.351495838,       -3.39208497,      -2.075099872,      -10.23562949
          0,           0,         169,      -4.110807762,       -3.34702874,      -3.388022138,      -2.072062504,       -10.2305226
          0,           0,         170,      -4.107399261,      -3.342162066,      -3.383820862,      -2.068838057,      -10.22558926
          0,           0,         171,      -4.103815063,      -3.336966707,      -3.379488979,      -2.065417427,      -10.22073714
          0,           0,         172,      -4.100051771,      -3.331522552,      -3.375036537,      -2.061795204,      -10.21574508
          0,           0,         173,       -4.09610943,      -3.325912373,      -3.370474931,      -2.057970031,      -10.21079938
          0,           0,         174,      -4.091991481,      -3.320216105,      -3.365815753,      -2.053944684,       -10.2060301
          0,           0,         175,      -4.087704521,      -3.314506023,      -3.361069527,      -2.049725894,      -10.20155622
          0,           0,         176,       -4.08325788,      -3.308843085,      -3.356244483,      -2.045323914,      -10.19732906
          0,           0,         177,      -4.078663099,      -3.303274624,      -3.351345533,      -2.040751913,      -10.19320459
          0,           0,         178,      -4.073933342,      -3.297833361,      -3.346373584,      -2.036025234,      -10.18895385
          0,           0,         179,      -4.069082841,      -3.292537697,      -3.341325314,      -2.031160646,      -10.18479859
          0,           0,         180,      -4.064126425,      -3.287393122,      -3.336193459,       -2.02617563,      -10.18096557
          0,           0,         181,      -4.059079186,      -3.282394552,      -3.330967649,      -2.021087804,       -10.1774235
          0,           0,         182,      -4.053956336,      -3.277529397,      -3.325635765,      -2.015914542,      -10.17410428
          0,           0,         183,      -4.048773253,      -3.272781091,      -3.320185722,      -2.010672811,      -10.17075179
          0,           0,         184,       -4.04354571,      -3.268132824,      -3.314607549,      -2.005379245,      -10.16723953
          0,           0,         185,      -4.038290267,      -3.263571165,      -3.308895608,      -2.000050438,      -10.16380076
          0,           0,         186,      -4.033024766,      -3.259089302,      -3.303050726,      -1.994703409,      -10.16057145
          0,           0,         187,      -4.027768848,      -3.254689593,      -3.297082043,      -1.989356162,      -10.15752995
          0,           0,         188,      -4.022544462,      -3.250385226,      -3.291008404,      -1.984028307,      -10.15459084
          0,           0,         189,      -4.017376229,      -3.246200848,      -3.284859114,      -1.978741596,      -10.15156774
          0,           0,         190,      -4.012291639,      -3.242172089,      -3.278673984,      -1.973520329,      -10.14840874
          0,           0,         191,      -4.007321045,      -3.238344075,      -3.272502686,      -1.968391596,      -10.14528208
          0,           0,         192,      -4.002497338,      -3.234769039,      -3.266403393,      -1.963385201,      -10.14239075
          0,           0,         193,      -3.997855389,      -3.231503262,      -3.260440899,      -1.958533346,      -10.13968615
          0,           0,         194,      -3.993431229,      -3.228603565,      -3.254684319,      -1.953870028,      -10.13716188
