        +------------------------------------------------------------------------------------------+
|  Inner_Iter|   Time(sec)|    rms[Rho]|     rms[nu]|          CL|          CD|         CMz|
|         877|  2.5177e-01|   -9.098065|  -10.475942|    0.910574|    0.022794|   -0.004025|
|         878|  2.5171e-01|   -9.099765|  -10.478407|    0.910555|    0.022795|   -0.004028|
|         879|  2.5166e-01|   -9.101465|  -10.480873|    0.910536|    0.022795|   -0.004030|
|         880|  2.5160e-01|   -9.103163|  -10.483340|    0.910518|    0.022795|   -0.004032|
|         881|  2.5155e-01|   -9.104860|  -10.485806|    0.910500|    0.022796|   -0.004034|
|         882|  2.5150e-01|   -9.106556|  -10.488272|    0.910481|    0.022796|   -0.004036|
|         883|  2.5145e-01|   -9.108251|  -10.490738|    0.910463|    0.022796|   -0.004039|
|         884|  2.5139e-01|   -9.109946|  -10.493203|    0.910445|    0.022797|   -0.004041|
|         885|  2.5134e-01|   -9.111639|  -10.495658|    0.910427|    0.022797|   -0.004043|
|         886|  2.5130e-01|   -9.113333|  -10.498077|    0.910409|    0.022797|   -0.004045|
|         887|  2.5128e-01|   -9.115026|  -10.500522|    0.910391|    0.022798|   -0.004047|
|         888|  2.5125e-01|   -9.116718|  -10.502986|    0.910373|    0.022798|   -0.004049|
|         889|  2.5122e-01|   -9.118410|  -10.505453|    0.910356|    0.022798|   -0.004051|
|         890|  2.5118e-01|   -9.120102|  -10.507922|    0.910338|    0.022799|   -0.004053|
|         891|  2.5113e-01|   -9.121793|  -10.510396|    0.910321|    0.022799|   -0.004055|
|         892|  2.5108e-01|   -9.123484|  -10.512876|    0.910303|    0.022799|   -0.004058|
|         893|  2.5103e-01|   -9.125175|  -10.515363|    0.910286|    0.022800|   -0.004060|
|         894|  2.5098e-01|   -9.126867|  -10.517856|    0.910269|    0.022800|   -0.004062|
|         895|  2.5094e-01|   -9.128558|  -10.520357|    0.910252|    0.022800|   -0.004064|
|         896|  2.5088e-01|   -9.130250|  -10.522865|    0.910235|    0.022801|   -0.004066|
|         897|  2.5083e-01|   -9.131942|  -10.525381|    0.910218|    0.022801|   -0.004068|
|         898|  2.5078e-01|   -9.133635|  -10.527904|    0.910201|    0.022801|   -0.004070|
|         899|  2.5073e-01|   -9.135329|  -10.530434|    0.910184|    0.022801|   -0.004072|
|         900|  2.5069e-01|   -9.137023|  -10.532970|    0.910167|    0.022802|   -0.004074|
|         901|  2.5063e-01|   -9.138719|  -10.535512|    0.910150|    0.022802|   -0.004076|
|         902|  2.5058e-01|   -9.140416|  -10.538059|    0.910134|    0.022802|   -0.004078|
|         903|  2.5053e-01|   -9.142115|  -10.540611|    0.910117|    0.022803|   -0.004080|
|         904|  2.5051e-01|   -9.143815|  -10.543169|    0.910101|    0.022803|   -0.004082|
|         905|  2.5047e-01|   -9.145517|  -10.545730|    0.910085|    0.022803|   -0.004084|
|         906|  2.5042e-01|   -9.147221|  -10.548296|    0.910068|    0.022804|   -0.004086|
|         907|  2.5037e-01|   -9.148927|  -10.550866|    0.910052|    0.022804|   -0.004087|
|         908|  2.5032e-01|   -9.150636|  -10.553441|    0.910036|    0.022804|   -0.004089|
|         909|  2.5027e-01|   -9.152347|  -10.556022|    0.910020|    0.022804|   -0.004091|
|         910|  2.5023e-01|   -9.154060|  -10.558608|    0.910004|    0.022805|   -0.004093|
|         911|  2.5018e-01|   -9.155776|  -10.561196|    0.909988|    0.022805|   -0.004095|
|         912|  2.5012e-01|   -9.157495|  -10.563786|    0.909973|    0.022805|   -0.004097|
|         913|  2.5008e-01|   -9.159216|  -10.566379|    0.909957|    0.022806|   -0.004099|
|         914|  2.5002e-01|   -9.160940|  -10.568978|    0.909941|    0.022806|   -0.004101|
|         915|  2.4997e-01|   -9.162668|  -10.571584|    0.909926|    0.022806|   -0.004103|
|         916|  2.4993e-01|   -9.164398|  -10.574197|    0.909910|    0.022807|   -0.004104|
|         917|  2.4988e-01|   -9.166131|  -10.576818|    0.909895|    0.022807|   -0.004106|
|         918|  2.4983e-01|   -9.167867|  -10.579448|    0.909879|    0.022807|   -0.004108|
|         919|  2.4980e-01|   -9.169606|  -10.582089|    0.909864|    0.022807|   -0.004110|
|         920|  2.4976e-01|   -9.171347|  -10.584740|    0.909849|    0.022808|   -0.004112|
|         921|  2.4970e-01|   -9.173092|  -10.587403|    0.909834|    0.022808|   -0.004113|
|         922|  2.4966e-01|   -9.174839|  -10.590077|    0.909819|    0.022808|   -0.004115|
|         923|  2.4963e-01|   -9.176590|  -10.592765|    0.909804|    0.022809|   -0.004117|
|         924|  2.4958e-01|   -9.178342|  -10.595465|    0.909789|    0.022809|   -0.004119|
|         925|  2.4953e-01|   -9.180098|  -10.598181|    0.909774|    0.022809|   -0.004121|
|         926|  2.4949e-01|   -9.181856|  -10.600910|    0.909759|    0.022809|   -0.004122|
|         927|  2.4944e-01|   -9.183617|  -10.603650|    0.909745|    0.022810|   -0.004124|
|         928|  2.4939e-01|   -9.185381|  -10.606401|    0.909730|    0.022810|   -0.004126|
|         929|  2.4934e-01|   -9.187147|  -10.609157|    0.909716|    0.022810|   -0.004127|
|         930|  2.4930e-01|   -9.188915|  -10.611926|    0.909701|    0.022810|   -0.004129|
|         931|  2.4925e-01|   -9.190686|  -10.614705|    0.909687|    0.022811|   -0.004131|
|         932|  2.4920e-01|   -9.192460|  -10.617493|    0.909672|    0.022811|   -0.004133|
|         933|  2.4915e-01|   -9.194235|  -10.620288|    0.909658|    0.022811|   -0.004134|
|         934|  2.4910e-01|   -9.196013|  -10.623089|    0.909644|    0.022812|   -0.004136|
|         935|  2.4905e-01|   -9.197793|  -10.625895|    0.909630|    0.022812|   -0.004138|
|         936|  2.4900e-01|   -9.199576|  -10.628705|    0.909616|    0.022812|   -0.004139|
|         937|  2.4896e-01|   -9.201360|  -10.631519|    0.909602|    0.022812|   -0.004141|
|         938|  2.4892e-01|   -9.203147|  -10.634334|    0.909588|    0.022813|   -0.004143|
|         939|  2.4888e-01|   -9.204935|  -10.637152|    0.909574|    0.022813|   -0.004144|
|         940|  2.4883e-01|   -9.206726|  -10.639971|    0.909560|    0.022813|   -0.004146|
|         941|  2.4879e-01|   -9.208519|  -10.642793|    0.909547|    0.022813|   -0.004148|
|         942|  2.4874e-01|   -9.210314|  -10.645610|    0.909533|    0.022814|   -0.004149|
|         943|  2.4869e-01|   -9.212110|  -10.648422|    0.909519|    0.022814|   -0.004151|
|         944|  2.4866e-01|   -9.213909|  -10.651222|    0.909506|    0.022814|   -0.004152|
|         945|  2.4862e-01|   -9.215710|  -10.654018|    0.909492|    0.022814|   -0.004154|
|         946|  2.4858e-01|   -9.217513|  -10.656807|    0.909479|    0.022815|   -0.004156|
|         947|  2.4853e-01|   -9.219318|  -10.659589|    0.909466|    0.022815|   -0.004157|
|         948|  2.4848e-01|   -9.221125|  -10.662362|    0.909452|    0.022815|   -0.004159|
|         949|  2.4843e-01|   -9.222934|  -10.665127|    0.909439|    0.022815|   -0.004160|
|         950|  2.4838e-01|   -9.224745|  -10.667884|    0.909426|    0.022816|   -0.004162|
|         951|  2.4834e-01|   -9.226559|  -10.670633|    0.909413|    0.022816|   -0.004163|
|         952|  2.4830e-01|   -9.228375|  -10.673374|    0.909400|    0.022816|   -0.004165|
|         953|  2.4826e-01|   -9.230193|  -10.676106|    0.909387|    0.022816|   -0.004166|
|         954|  2.4821e-01|   -9.232014|  -10.678829|    0.909374|    0.022817|   -0.004168|
|         955|  2.4817e-01|   -9.233837|  -10.681544|    0.909361|    0.022817|   -0.004170|
|         956|  2.4814e-01|   -9.235663|  -10.684249|    0.909349|    0.022817|   -0.004171|
|         957|  2.4810e-01|   -9.237491|  -10.686945|    0.909336|    0.022817|   -0.004173|
|         958|  2.4805e-01|   -9.239322|  -10.689630|    0.909323|    0.022818|   -0.004174|
|         959|  2.4801e-01|   -9.241155|  -10.692303|    0.909311|    0.022818|   -0.004176|
|         960|  2.4796e-01|   -9.242991|  -10.694965|    0.909298|    0.022818|   -0.004177|
|         961|  2.4792e-01|   -9.244830|  -10.697619|    0.909286|    0.022818|   -0.004178|
|         962|  2.4788e-01|   -9.246672|  -10.700269|    0.909274|    0.022819|   -0.004180|
|         963|  2.4783e-01|   -9.248517|  -10.702913|    0.909261|    0.022819|   -0.004181|
|         964|  2.4779e-01|   -9.250364|  -10.705553|    0.909249|    0.022819|   -0.004183|
|         965|  2.4774e-01|   -9.252214|  -10.708187|    0.909237|    0.022819|   -0.004184|
|         966|  2.4770e-01|   -9.254068|  -10.710817|    0.909225|    0.022820|   -0.004186|
|         967|  2.4766e-01|   -9.255923|  -10.713442|    0.909213|    0.022820|   -0.004187|
|         968|  2.4761e-01|   -9.257782|  -10.716062|    0.909201|    0.022820|   -0.004189|
|         969|  2.4757e-01|   -9.259644|  -10.718679|    0.909189|    0.022820|   -0.004190|
|         970|  2.4754e-01|   -9.261508|  -10.721293|    0.909177|    0.022820|   -0.004191|
|         971|  2.4750e-01|   -9.263375|  -10.723903|    0.909165|    0.022821|   -0.004193|
|         972|  2.4747e-01|   -9.265244|  -10.726512|    0.909153|    0.022821|   -0.004194|
|         973|  2.4743e-01|   -9.267116|  -10.729118|    0.909141|    0.022821|   -0.004196|
|         974|  2.4738e-01|   -9.268991|  -10.731724|    0.909130|    0.022821|   -0.004197|
|         975|  2.4734e-01|   -9.270869|  -10.734331|    0.909118|    0.022822|   -0.004198|
|         976|  2.4729e-01|   -9.272749|  -10.736940|    0.909106|    0.022822|   -0.004200|
|         977|  2.4725e-01|   -9.274632|  -10.739556|    0.909095|    0.022822|   -0.004201|
|         978|  2.4720e-01|   -9.276517|  -10.742188|    0.909083|    0.022822|   -0.004203|
|         979|  2.4716e-01|   -9.278405|  -10.744870|    0.909072|    0.022823|   -0.004204|
|         980|  2.4712e-01|   -9.280295|  -10.747644|    0.909061|    0.022823|   -0.004205|
|         981|  2.4707e-01|   -9.282188|  -10.750493|    0.909049|    0.022823|   -0.004207|
|         982|  2.4703e-01|   -9.284084|  -10.753157|    0.909038|    0.022823|   -0.004208|
|         983|  2.4699e-01|   -9.285983|  -10.755786|    0.909027|    0.022823|   -0.004209|
|         984|  2.4694e-01|   -9.287884|  -10.758362|    0.909016|    0.022824|   -0.004211|
|         985|  2.4691e-01|   -9.289788|  -10.760926|    0.909005|    0.022824|   -0.004212|
|         986|  2.4689e-01|   -9.291694|  -10.763463|    0.908994|    0.022824|   -0.004213|
|         987|  2.4685e-01|   -9.293601|  -10.765428|    0.908983|    0.022824|   -0.004214|
|         988|  2.4680e-01|   -9.295511|  -10.767898|    0.908972|    0.022824|   -0.004216|
|         989|  2.4676e-01|   -9.297422|  -10.770384|    0.908961|    0.022825|   -0.004217|
|         990|  2.4671e-01|   -9.299334|  -10.772839|    0.908950|    0.022825|   -0.004218|
|         991|  2.4667e-01|   -9.301247|  -10.775276|    0.908939|    0.022825|   -0.004220|
|         992|  2.4663e-01|   -9.303162|  -10.777697|    0.908929|    0.022825|   -0.004221|
|         993|  2.4659e-01|   -9.305079|  -10.780102|    0.908918|    0.022826|   -0.004222|
|         994|  2.4654e-01|   -9.306998|  -10.782489|    0.908907|    0.022826|   -0.004223|
|         995|  2.4651e-01|   -9.308919|  -10.784861|    0.908897|    0.022826|   -0.004225|
|         996|  2.4649e-01|   -9.310842|  -10.787223|    0.908886|    0.022826|   -0.004226|
|         997|  2.4646e-01|   -9.312768|  -10.789582|    0.908876|    0.022826|   -0.004227|
|         998|  2.4644e-01|   -9.314695|  -10.791946|    0.908866|    0.022827|   -0.004228|

----------------------------- Solver Exit -------------------------------

Maximum number of iterations reached (ITER = 999) before convergence.
+-----------------------------------------------------------------------+
|      Convergence Field     |     Value    |   Criterion  |  Converged |
+-----------------------------------------------------------------------+
|                  Cauchy[CD]|   2.54088e-06|       < 1e-06|          No|
+-----------------------------------------------------------------------+
-------------------------------------------------------------------------
+-----------------------------------------------------------------------+
